Time	Sample	Type	chan	num	Aux
01:21.760	20440	|	1	0	
01:23.008	20752	N	1	0	
01:23.728	20932	N	1	0	
01:24.400	21100	N	1	0	
01:24.632	21158	|	1	0	
01:26.612	21653	|	1	0	
01:27.988	21997	|	1	0	
01:31.292	22823	N	1	0	
01:31.900	22975	|	1	0	
01:33.664	23416	N	1	0	
01:33.956	23489	|	1	0	
01:34.536	23634	|	1	0	
01:35.136	23784	|	1	0	
01:37.488	24372	|	1	0	
01:38.644	24661	|	1	0	
01:39.016	24754	|	1	0	
01:39.848	24962	N	1	0	
01:40.128	25032	|	1	0	
01:41.440	25360	N	1	0	
01:41.772	25443	|	1	0	
01:43.276	25819	|	1	0	
01:44.680	26170	|	1	0	
01:46.104	26526	|	1	0	
01:47.344	26836	N	1	0	
01:47.656	26914	N	1	0	
01:48.104	27026	|	1	0	
01:48.900	27225	N	1	0	
01:49.144	27286	N	1	0	
01:49.920	27480	|	1	0	
01:51.036	27759	N	1	0	
01:52.416	28104	N	1	0	
01:53.212	28303	N	1	0	
01:54.028	28507	N	1	0	
01:54.696	28674	N	1	0	
01:55.112	28778	|	1	0	
01:56.984	29246	|	1	0	
01:57.508	29377	N	1	0	
01:57.888	29472	N	1	0	
01:58.784	29696	N	1	0	
01:59.136	29784	|	1	0	
02:00.068	30017	|	1	0	
02:01.864	30466	|	1	0	
02:04.148	31037	|	1	0	
02:05.120	31280	|	1	0	
02:07.272	31818	N	1	0	
02:07.880	31970	|	1	0	
02:09.700	32425	N	1	0	
02:10.304	32576	N	1	0	
02:10.636	32659	N	1	0	
02:10.844	32711	|	1	0	
02:11.360	32840	|	1	0	
02:12.760	33190	|	1	0	
02:13.392	33348	|	1	0	
02:16.844	34211	|	1	0	
02:17.632	34408	|	1	0	
02:18.580	34645	|	1	0	
02:19.620	34905	|	1	0	
02:20.308	35077	|	1	0	
02:21.112	35278	N	1	0	
02:21.756	35439	N	1	0	
02:22.112	35528	N	1	0	
02:22.480	35620	N	1	0	
02:23.164	35791	|	1	0	
02:23.684	35921	N	1	0	
02:23.972	35993	N	1	0	
02:24.840	36210	|	1	0	
02:25.568	36392	N	1	0	
02:25.888	36472	|	1	0	
02:27.104	36776	N	1	0	
02:27.564	36891	|	1	0	
02:29.944	37486	N	1	0	
02:30.132	37533	|	1	0	
02:30.732	37683	|	1	0	
02:32.780	38195	|	1	0	
02:35.868	38967	N	1	0	
02:36.204	39051	N	1	0	
02:36.688	39172	|	1	0	
02:37.360	39340	N	1	0	
02:38.216	39554	|	1	0	
02:38.764	39691	N	1	0	
02:39.076	39769	N	1	0	
02:39.600	39900	N	1	0	
02:40.500	40125	N	1	0	
02:41.368	40342	N	1	0	
02:42.220	40555	N	1	0	
02:42.444	40611	N	1	0	
02:43.088	40772	N	1	0	
02:43.932	40983	N	1	0	
02:44.760	41190	N	1	0	
02:45.092	41273	N	1	0	
02:45.380	41345	N	1	0	
02:46.172	41543	N	1	0	
02:46.848	41712	N	1	0	
02:47.704	41926	N	1	0	
02:48.580	42145	N	1	0	
02:49.432	42358	N	1	0	
02:49.944	42486	N	1	0	
02:50.280	42570	N	1	0	
02:51.096	42774	N	1	0	
02:51.896	42974	N	1	0	
02:52.704	43176	N	1	0	
02:53.420	43355	N	1	0	
02:54.164	43541	N	1	0	
02:55.040	43760	N	1	0	
02:55.840	43960	N	1	0	
02:56.640	44160	N	1	0	
02:57.464	44366	N	1	0	
02:58.236	44559	N	1	0	
02:58.512	44628	N	1	0	
02:59.044	44761	N	1	0	
02:59.840	44960	N	1	0	
03:00.080	45020	N	1	0	
03:00.640	45160	N	1	0	
03:01.440	45360	N	1	0	
03:02.128	45532	N	1	0	
03:02.784	45696	N	1	0	
03:03.508	45877	N	1	0	
03:04.448	46112	N	1	0	
03:05.260	46315	N	1	0	
03:06.064	46516	N	1	0	
03:06.828	46707	N	1	0	
03:07.592	46898	N	1	0	
03:08.336	47084	N	1	0	
03:09.100	47275	N	1	0	
03:09.852	47463	N	1	0	
03:10.644	47661	N	1	0	
03:11.420	47855	N	1	0	
03:11.992	47998	N	1	0	
03:12.984	48246	N	1	0	
03:13.772	48443	N	1	0	
03:14.556	48639	N	1	0	
03:15.328	48832	N	1	0	
03:16.096	49024	N	1	0	
03:16.856	49214	N	1	0	
03:17.604	49401	N	1	0	
03:18.344	49586	N	1	0	
03:19.088	49772	N	1	0	
03:19.832	49958	N	1	0	
03:20.580	50145	N	1	0	
03:21.340	50335	N	1	0	
03:22.096	50524	N	1	0	
03:22.844	50711	N	1	0	
03:23.528	50882	N	1	0	
03:23.744	50936	|	1	0	
03:25.236	51309	N	1	0	
03:25.716	51429	N	1	0	
03:26.568	51642	N	1	0	
03:27.428	51857	N	1	0	
03:27.628	51907	|	1	0	
03:29.068	52267	N	1	0	
03:29.436	52359	|	1	0	
03:31.288	52822	N	1	0	
03:31.976	52994	N	1	0	
03:32.240	53060	N	1	0	
03:32.844	53211	N	1	0	
03:33.716	53429	|	1	0	
03:34.600	53650	N	1	0	
03:35.488	53872	N	1	0	
03:36.360	54090	N	1	0	
03:37.208	54302	N	1	0	
03:38.056	54514	N	1	0	
03:38.904	54726	N	1	0	
03:39.740	54935	N	1	0	
03:40.304	55076	N	1	0	
03:40.556	55139	|	1	0	
03:41.672	55418	N	1	0	
03:42.000	55500	|	1	0	
03:42.504	55626	|	1	0	
03:43.000	55750	|	1	0	
03:43.564	55891	|	1	0	
03:44.368	56092	|	1	0	
03:45.380	56345	N	1	0	
03:45.980	56495	|	1	0	
03:46.936	56734	N	1	0	
03:47.684	56921	|	1	0	
03:48.464	57116	N	1	0	
03:49.232	57308	N	1	0	
03:49.484	57371	N	1	0	
03:49.760	57440	N	1	0	
03:50.024	57506	N	1	0	
03:50.772	57693	N	1	0	
03:51.160	57790	N	1	0	
03:51.468	57867	|	1	0	
03:52.356	58089	N	1	0	
03:53.096	58274	N	1	0	
03:53.312	58328	N	1	0	
03:53.844	58461	N	1	0	
03:54.508	58627	N	1	0	
03:54.936	58734	|	1	0	
03:55.632	58908	N	1	0	
03:56.508	59127	|	1	0	
03:57.248	59312	N	1	0	
03:58.120	59530	N	1	0	
03:58.416	59604	|	1	0	
03:59.552	59888	N	1	0	
04:00.344	60086	|	1	0	
04:01.024	60256	|	1	0	
04:01.816	60454	N	1	0	
04:02.564	60641	N	1	0	
04:02.852	60713	|	1	0	
04:03.860	60965	N	1	0	
04:04.688	61172	N	1	0	
04:05.496	61374	N	1	0	
04:06.296	61574	N	1	0	
04:07.092	61773	N	1	0	
04:07.880	61970	N	1	0	
04:08.668	62167	N	1	0	
04:09.436	62359	N	1	0	
04:10.208	62552	N	1	0	
04:10.952	62738	N	1	0	
04:11.732	62933	N	1	0	
04:12.492	63123	N	1	0	
04:13.008	63252	N	1	0	
04:13.256	63314	N	1	0	
04:14.036	63509	N	1	0	
04:14.840	63710	N	1	0	
04:15.664	63916	N	1	0	
04:16.480	64120	N	1	0	
04:17.296	64324	N	1	0	
04:18.096	64524	N	1	0	
04:18.912	64728	N	1	0	
04:19.716	64929	N	1	0	
04:20.520	65130	N	1	0	
04:21.324	65331	N	1	0	
04:22.128	65532	N	1	0	
04:22.948	65737	N	1	0	
04:23.748	65937	N	1	0	
04:24.540	66135	N	1	0	
04:25.344	66336	N	1	0	
04:26.136	66534	N	1	0	
04:26.924	66731	N	1	0	
04:27.712	66928	N	1	0	
04:28.492	67123	N	1	0	
04:29.292	67323	N	1	0	
04:30.080	67520	N	1	0	
04:30.864	67716	N	1	0	
04:31.656	67914	N	1	0	
04:32.460	68115	N	1	0	
04:33.264	68316	N	1	0	
04:34.104	68526	N	1	0	
04:34.916	68729	N	1	0	
04:35.212	68803	|	1	0	
04:36.604	69151	N	1	0	
04:37.152	69288	|	1	0	
04:38.228	69557	N	1	0	
04:39.036	69759	N	1	0	
04:39.736	69934	N	1	0	
04:40.592	70148	N	1	0	
04:41.372	70343	N	1	0	
04:42.144	70536	N	1	0	
04:42.896	70724	N	1	0	
04:43.620	70905	N	1	0	
04:44.396	71099	N	1	0	
04:44.976	71244	N	1	0	
04:45.288	71322	|	1	0	
04:46.204	71551	N	1	0	
04:46.620	71655	|	1	0	
04:47.684	71921	N	1	0	
04:48.512	72128	N	1	0	
04:49.252	72313	N	1	0	
04:49.988	72497	N	1	0	
04:50.724	72681	N	1	0	
04:51.440	72860	N	1	0	
04:52.184	73046	N	1	0	
04:52.428	73107	N	1	0	
04:52.936	73234	N	1	0	
04:53.692	73423	N	1	0	
04:54.464	73616	N	1	0	
04:55.240	73810	N	1	0	
04:55.548	73887	N	1	0	
04:56.008	74002	N	1	0	
04:56.824	74206	N	1	0	
04:57.620	74405	N	1	0	
04:58.424	74606	N	1	0	
04:59.200	74800	N	1	0	
04:59.992	74998	N	1	0	
05:00.792	75198	N	1	0	
05:01.580	75395	N	1	0	
05:02.356	75589	N	1	0	
05:03.144	75786	N	1	0	
05:03.916	75979	N	1	0	
05:04.688	76172	N	1	0	
05:05.492	76373	N	1	0	
05:06.276	76569	N	1	0	
05:07.044	76761	N	1	0	
05:07.500	76875	N	1	0	
05:07.808	76952	|	1	0	
05:09.728	77432	|	1	0	
05:10.672	77668	N	1	0	
05:11.344	77836	|	1	0	
05:12.180	78045	|	1	0	
05:12.964	78241	|	1	0	
05:14.672	78668	N	1	0	
05:14.880	78720	|	1	0	
05:16.328	79082	|	1	0	
05:17.296	79324	|	1	0	
05:20.740	80185	|	1	0	
05:22.052	80513	N	1	0	
05:22.624	80656	N	1	0	
05:23.392	80848	N	1	0	
05:24.180	81045	N	1	0	
05:24.396	81099	|	1	0	
05:25.264	81316	|	1	0	
05:25.736	81434	|	1	0	
05:26.736	81684	|	1	0	
05:29.452	82363	|	1	0	
05:32.744	83186	|	1	0	
05:33.944	83486	|	1	0	
05:35.744	83936	|	1	0	
05:39.356	84839	|	1	0	
05:40.904	85226	|	1	0	
05:42.288	85572	N	1	0	
05:42.580	85645	|	1	0	
05:44.592	86148	N	1	0	
05:45.352	86338	N	1	0	
05:46.112	86528	N	1	0	
05:46.860	86715	N	1	0	
05:47.628	86907	N	1	0	
05:48.380	87095	N	1	0	
05:49.052	87263	N	1	0	
05:49.680	87420	N	1	0	
05:50.276	87569	N	1	0	
05:50.876	87719	N	1	0	
05:51.664	87916	N	1	0	
05:52.444	88111	N	1	0	
05:53.208	88302	N	1	0	
05:53.964	88491	N	1	0	
05:54.712	88678	N	1	0	
05:55.456	88864	N	1	0	
05:56.040	89010	N	1	0	
05:56.940	89235	N	1	0	
05:57.688	89422	N	1	0	
05:58.432	89608	N	1	0	
05:59.184	89796	N	1	0	
05:59.936	89984	N	1	0	
06:00.632	90158	N	1	0	
06:01.260	90315	N	1	0	
06:01.848	90462	N	1	0	
06:02.452	90613	N	1	0	
06:03.228	90807	N	1	0	
06:04.012	91003	N	1	0	
06:04.796	91199	N	1	0	
06:05.556	91389	N	1	0	
06:06.304	91576	N	1	0	
06:07.064	91766	N	1	0	
06:07.732	91933	N	1	0	
06:08.356	92089	N	1	0	
06:08.972	92243	N	1	0	
06:09.784	92446	N	1	0	
06:10.588	92647	N	1	0	
06:11.384	92846	N	1	0	
06:12.188	93047	N	1	0	
06:12.972	93243	N	1	0	
06:13.732	93433	N	1	0	
06:14.500	93625	N	1	0	
06:15.252	93813	N	1	0	
06:16.012	94003	N	1	0	
06:16.772	94193	N	1	0	
06:17.516	94379	N	1	0	
06:18.248	94562	N	1	0	
06:19.016	94754	N	1	0	
06:19.780	94945	N	1	0	
06:20.556	95139	N	1	0	
06:21.328	95332	N	1	0	
06:22.084	95521	N	1	0	
06:22.852	95713	N	1	0	
06:23.524	95881	|	1	0	
06:24.916	96229	|	1	0	
06:26.088	96522	|	1	0	
06:26.836	96709	N	1	0	
06:27.652	96913	N	1	0	
06:28.072	97018	|	1	0	
06:29.996	97499	N	1	0	
06:30.772	97693	N	1	0	
06:31.544	97886	N	1	0	
06:32.496	98124	N	1	0	
06:33.484	98371	N	1	0	
06:34.332	98583	N	1	0	
06:34.672	98668	N	1	0	
06:35.220	98805	|	1	0	
06:35.992	98998	|	1	0	
06:37.128	99282	N	1	0	
06:37.564	99391	N	1	0	
06:37.940	99485	N	1	0	
06:38.752	99688	N	1	0	
06:39.576	99894	N	1	0	
06:40.404	100101	N	1	0	
06:41.236	100309	N	1	0	
06:42.044	100511	N	1	0	
06:42.844	100711	N	1	0	
06:43.704	100926	N	1	0	
06:44.576	101144	N	1	0	
06:45.424	101356	N	1	0	
06:46.268	101567	N	1	0	
06:47.152	101788	N	1	0	
06:47.948	101987	N	1	0	
06:48.696	102174	N	1	0	
06:49.360	102340	N	1	0	
06:50.084	102521	N	1	0	
06:50.984	102746	N	1	0	
06:51.772	102943	N	1	0	
06:52.568	103142	N	1	0	
06:53.344	103336	N	1	0	
06:54.164	103541	N	1	0	
06:54.972	103743	N	1	0	
06:55.788	103947	N	1	0	
06:56.628	104157	N	1	0	
06:57.420	104355	N	1	0	
06:58.184	104546	N	1	0	
06:58.796	104699	N	1	0	
06:59.724	104931	N	1	0	
07:00.512	105128	N	1	0	
07:01.340	105335	N	1	0	
07:02.136	105534	N	1	0	
07:02.912	105728	N	1	0	
07:03.676	105919	N	1	0	
07:04.252	106063	|	1	0	
07:05.252	106313	N	1	0	
07:06.100	106525	N	1	0	
07:06.916	106729	N	1	0	
07:07.724	106931	N	1	0	
07:08.508	107127	N	1	0	
07:08.892	107223	N	1	0	
07:09.348	107337	N	1	0	
07:10.052	107513	N	1	0	
07:10.704	107676	N	1	0	
07:11.244	107811	N	1	0	
07:12.264	108066	N	1	0	
07:13.104	108276	N	1	0	
07:13.328	108332	N	1	0	
07:13.784	108446	|	1	0	
07:14.676	108669	N	1	0	
07:15.504	108876	N	1	0	
07:16.312	109078	N	1	0	
07:17.096	109274	N	1	0	
07:17.868	109467	N	1	0	
07:18.476	109619	N	1	0	
07:19.284	109821	N	1	0	
07:20.240	110060	N	1	0	
07:20.992	110248	N	1	0	
07:21.828	110457	N	1	0	
07:22.592	110648	N	1	0	
07:23.228	110807	N	1	0	
07:24.112	111028	N	1	0	
07:24.872	111218	N	1	0	
07:25.532	111383	N	1	0	
07:26.180	111545	N	1	0	
07:27.036	111759	N	1	0	
07:27.888	111972	N	1	0	
07:28.724	112181	N	1	0	
07:29.552	112388	N	1	0	
07:30.356	112589	N	1	0	
07:31.136	112784	N	1	0	
07:31.928	112982	N	1	0	
07:32.756	113189	N	1	0	
07:33.584	113396	N	1	0	
07:34.412	113603	N	1	0	
07:35.204	113801	N	1	0	
07:36.020	114005	N	1	0	
07:36.860	114215	N	1	0	
07:37.432	114358	N	1	0	
07:37.700	114425	N	1	0	
07:38.532	114633	N	1	0	
07:39.012	114753	N	1	0	
07:39.372	114843	N	1	0	
07:39.576	114894	N	1	0	
07:40.208	115052	N	1	0	
07:41.052	115263	N	1	0	
07:41.896	115474	N	1	0	
07:42.728	115682	N	1	0	
07:43.556	115889	N	1	0	
07:44.392	116098	N	1	0	
07:45.216	116304	N	1	0	
07:46.032	116508	N	1	0	
07:46.836	116709	N	1	0	
07:47.660	116915	N	1	0	
07:48.464	117116	N	1	0	
07:49.272	117318	N	1	0	
07:50.036	117509	N	1	0	
07:50.296	117574	N	1	0	
07:50.848	117712	N	1	0	
07:51.220	117805	|	1	0	
07:52.368	118092	N	1	0	
07:52.864	118216	N	1	0	
07:53.124	118281	N	1	0	
07:53.592	118398	|	1	0	
07:54.540	118635	N	1	0	
07:55.188	118797	N	1	0	
07:55.816	118954	N	1	0	
07:56.448	119112	N	1	0	
07:57.308	119327	N	1	0	
07:58.196	119549	N	1	0	
07:59.080	119770	N	1	0	
07:59.944	119986	N	1	0	
08:00.792	120198	N	1	0	
08:01.256	120314	N	1	0	
08:01.596	120399	N	1	0	
08:02.412	120603	N	1	0	
08:02.868	120717	N	1	0	
08:03.188	120797	N	1	0	
08:03.796	120949	N	1	0	
08:04.588	121147	N	1	0	
08:05.208	121302	N	1	0	
08:06.096	121524	N	1	0	
08:06.296	121574	N	1	0	
08:06.936	121734	N	1	0	
08:07.780	121945	N	1	0	
08:08.580	122145	N	1	0	
08:09.392	122348	N	1	0	
08:10.148	122537	N	1	0	
08:10.960	122740	N	1	0	
08:11.728	122932	N	1	0	
08:12.528	123132	N	1	0	
08:13.012	123253	N	1	0	
08:13.296	123324	N	1	0	
08:14.080	123520	N	1	0	
08:14.848	123712	N	1	0	
08:15.604	123901	N	1	0	
08:16.424	124106	N	1	0	
08:17.200	124300	N	1	0	
08:17.992	124498	N	1	0	
08:18.748	124687	N	1	0	
08:19.420	124855	N	1	0	
08:20.072	125018	N	1	0	
08:20.732	125183	N	1	0	
08:21.608	125402	N	1	0	
08:22.476	125619	N	1	0	
08:23.324	125831	N	1	0	
08:24.152	126038	N	1	0	
08:24.952	126238	N	1	0	
08:25.768	126442	N	1	0	
08:26.544	126636	N	1	0	
08:27.360	126840	N	1	0	
08:28.192	127048	N	1	0	
08:28.992	127248	N	1	0	
08:29.796	127449	N	1	0	
08:30.588	127647	N	1	0	
08:31.388	127847	N	1	0	
08:32.144	128036	N	1	0	
08:32.948	128237	N	1	0	
08:33.740	128435	N	1	0	
08:34.552	128638	N	1	0	
08:35.320	128830	N	1	0	
08:36.152	129038	N	1	0	
08:36.956	129239	N	1	0	
08:37.744	129436	N	1	0	
08:38.536	129634	N	1	0	
08:39.360	129840	N	1	0	
08:40.156	130039	N	1	0	
08:40.984	130246	N	1	0	
08:41.692	130423	N	1	0	
08:42.368	130592	N	1	0	
08:43.036	130759	N	1	0	
08:43.920	130980	N	1	0	
08:44.728	131182	N	1	0	
08:45.576	131394	N	1	0	
08:46.372	131593	N	1	0	
08:47.164	131791	N	1	0	
08:48.724	132181	N	1	0	
08:49.400	132350	N	1	0	
08:50.036	132509	N	1	0	
08:50.680	132670	N	1	0	
08:51.556	132889	N	1	0	
08:52.404	133101	N	1	0	
08:53.212	133303	N	1	0	
08:53.872	133468	N	1	0	
08:54.836	133709	N	1	0	
08:55.632	133908	N	1	0	
08:56.384	134096	N	1	0	
08:57.056	134264	N	1	0	
08:57.676	134419	N	1	0	
08:58.288	134572	N	1	0	
08:59.140	134785	N	1	0	
09:00.020	135005	N	1	0	
09:00.872	135218	N	1	0	
09:01.568	135392	N	1	0	
09:02.468	135617	N	1	0	
09:03.260	135815	N	1	0	
09:04.032	136008	N	1	0	
09:04.680	136170	N	1	0	
09:05.516	136379	N	1	0	
09:06.296	136574	N	1	0	
09:07.072	136768	N	1	0	
09:07.868	136967	N	1	0	
09:08.588	137147	|	1	0	
09:09.484	137371	N	1	0	
09:10.264	137566	N	1	0	
09:10.924	137731	|	1	0	
09:11.444	137861	|	1	0	
09:11.796	137949	N	1	0	
09:12.332	138083	N	1	0	
09:13.056	138264	N	1	0	
09:13.692	138423	N	1	0	
09:14.564	138641	N	1	0	
09:15.384	138846	N	1	0	
09:16.160	139040	N	1	0	
09:16.984	139246	N	1	0	
09:17.760	139440	N	1	0	
09:18.584	139646	N	1	0	
09:19.220	139805	N	1	0	
09:19.668	139917	N	1	0	
09:20.100	140025	N	1	0	
09:20.692	140173	N	1	0	
09:21.324	140331	N	1	0	
09:21.916	140479	N	1	0	
09:22.428	140607	N	1	0	
09:23.332	140833	N	1	0	
09:24.032	141008	|	1	0	
09:24.496	141124	N	1	0	
09:24.784	141196	|	1	0	
09:25.804	141451	|	1	0	
09:27.296	141824	N	1	0	
09:28.172	142043	N	1	0	
09:28.892	142223	N	1	0	
09:29.548	142387	N	1	0	
09:30.112	142528	N	1	0	
09:30.744	142686	N	1	0	
09:31.260	142815	N	1	0	
09:32.148	143037	N	1	0	
09:32.992	143248	N	1	0	
09:33.200	143300	N	1	0	
09:33.828	143457	N	1	0	
09:34.604	143651	N	1	0	
09:35.440	143860	N	1	0	
09:36.164	144041	N	1	0	
09:36.836	144209	N	1	0	
09:37.716	144429	N	1	0	
09:38.460	144615	N	1	0	
09:39.228	144807	N	1	0	
09:39.528	144882	N	1	0	
09:39.972	144993	N	1	0	
09:40.312	145078	N	1	0	
09:40.744	145186	N	1	0	
09:41.408	145352	|	1	0	
09:44.332	146083	|	1	0	
09:45.412	146353	|	1	0	
09:46.080	146520	N	1	0	
09:46.504	146626	|	1	0	
09:51.788	147947	|	1	0	
09:52.612	148153	N	1	0	
09:53.448	148362	N	1	0	
09:54.200	148550	|	1	0	
09:54.640	148660	N	1	0	
09:54.944	148736	|	1	0	
09:57.536	149384	N	1	0	
09:57.828	149457	N	1	0	
09:58.108	149527	N	1	0	
09:58.712	149678	N	1	0	
09:59.564	149891	N	1	0	
10:00.416	150104	N	1	0	
10:01.256	150314	N	1	0	
10:01.640	150410	N	1	0	
10:02.084	150521	N	1	0	
10:02.796	150699	N	1	0	
10:03.384	150846	N	1	0	
10:04.056	151014	N	1	0	
10:04.648	151162	N	1	0	
10:05.504	151376	N	1	0	
10:06.280	151570	N	1	0	
10:07.072	151768	N	1	0	
10:07.860	151965	N	1	0	
10:08.632	152158	N	1	0	
10:09.404	152351	N	1	0	
10:10.096	152524	N	1	0	
10:10.724	152681	N	1	0	
10:11.308	152827	N	1	0	
10:11.968	152992	N	1	0	
10:12.832	153208	N	1	0	
10:13.560	153390	N	1	0	
10:14.488	153622	N	1	0	
10:15.300	153825	N	1	0	
10:16.068	154017	N	1	0	
10:16.836	154209	N	1	0	
10:17.624	154406	N	1	0	
10:18.076	154519	N	1	0	
10:19.036	154759	N	1	0	
10:19.824	154956	N	1	0	
10:20.596	155149	N	1	0	
10:21.340	155335	N	1	0	
10:22.092	155523	N	1	0	
10:22.836	155709	N	1	0	
10:23.496	155874	N	1	0	
10:24.332	156083	N	1	0	
10:25.132	156283	N	1	0	
10:25.804	156451	N	1	0	
10:26.708	156677	N	1	0	
10:27.512	156878	N	1	0	
10:28.320	157080	N	1	0	
10:29.068	157267	N	1	0	
10:29.868	157467	N	1	0	
10:30.624	157656	N	1	0	
10:31.396	157849	N	1	0	
10:32.172	158043	N	1	0	
10:32.908	158227	N	1	0	
10:33.556	158389	N	1	0	
10:34.424	158606	N	1	0	
10:34.808	158702	N	1	0	
10:35.208	158802	N	1	0	
10:35.960	158990	N	1	0	
10:36.756	159189	N	1	0	
10:37.456	159364	N	1	0	
10:38.292	159573	N	1	0	
10:39.080	159770	N	1	0	
10:39.852	159963	N	1	0	
10:40.616	160154	N	1	0	
10:41.292	160323	N	1	0	
10:41.936	160484	N	1	0	
10:42.776	160694	N	1	0	
10:43.656	160914	N	1	0	
10:44.516	161129	N	1	0	
10:45.368	161342	N	1	0	
10:46.184	161546	N	1	0	
10:46.968	161742	N	1	0	
10:47.636	161909	N	1	0	
10:48.236	162059	N	1	0	
10:48.876	162219	N	1	0	
10:49.732	162433	N	1	0	
10:50.576	162644	N	1	0	
10:51.412	162853	N	1	0	
10:52.248	163062	N	1	0	
10:53.068	163267	N	1	0	
10:53.868	163467	N	1	0	
10:54.644	163661	N	1	0	
10:55.472	163868	N	1	0	
10:56.272	164068	N	1	0	
10:57.096	164274	N	1	0	
10:57.868	164467	N	1	0	
10:58.680	164670	N	1	0	
10:59.368	164842	N	1	0	
11:00.200	165050	N	1	0	
11:01.024	165256	N	1	0	
11:01.816	165454	N	1	0	
11:02.580	165645	N	1	0	
11:03.368	165842	N	1	0	
11:04.152	166038	N	1	0	
11:04.916	166229	N	1	0	
11:05.680	166420	N	1	0	
11:06.476	166619	N	1	0	
11:07.252	166813	N	1	0	
11:08.012	167003	N	1	0	
11:08.792	167198	N	1	0	
11:09.560	167390	N	1	0	
11:10.304	167576	N	1	0	
11:10.988	167747	N	1	0	
11:11.628	167907	N	1	0	
11:12.140	168035	N	1	0	
11:12.724	168181	N	1	0	
11:13.280	168320	N	1	0	
11:14.124	168531	N	1	0	
11:14.960	168740	N	1	0	
11:15.800	168950	N	1	0	
11:16.604	169151	N	1	0	
11:17.420	169355	N	1	0	
11:18.256	169564	|	1	0	
11:19.088	169772	N	1	0	
11:19.916	169979	N	1	0	
11:20.252	170063	|	1	0	
11:21.636	170409	N	1	0	
11:22.468	170617	N	1	0	
11:23.496	170874	N	1	0	
11:24.456	171114	N	1	0	
11:25.240	171310	N	1	0	
11:26.008	171502	N	1	0	
11:26.916	171729	N	1	0	
11:27.840	171960	N	1	0	
11:28.728	172182	N	1	0	
11:29.472	172368	N	1	0	
11:30.384	172596	N	1	0	
11:31.188	172797	N	1	0	
11:31.828	172957	N	1	0	
11:32.756	173189	N	1	0	
11:33.584	173396	N	1	0	
11:34.364	173591	N	1	0	
11:35.168	173792	N	1	0	
11:35.956	173989	N	1	0	
11:36.752	174188	N	1	0	
11:37.532	174383	N	1	0	
11:38.268	174567	N	1	0	
11:39.048	174762	N	1	0	
11:39.764	174941	N	1	0	
11:40.524	175131	N	1	0	
11:41.252	175313	N	1	0	
11:41.996	175499	N	1	0	
11:42.736	175684	N	1	0	
11:43.448	175862	N	1	0	
11:44.180	176045	N	1	0	
11:44.888	176222	N	1	0	
11:45.388	176347	N	1	0	
11:46.372	176593	N	1	0	
11:47.056	176764	N	1	0	
11:47.760	176940	N	1	0	
11:48.468	177117	N	1	0	
11:49.148	177287	N	1	0	
11:49.868	177467	N	1	0	
11:50.552	177638	N	1	0	
11:51.276	177819	N	1	0	
11:51.960	177990	N	1	0	
11:52.696	178174	N	1	0	
11:53.352	178338	N	1	0	
11:54.088	178522	N	1	0	
11:54.680	178670	N	1	0	
