Time	Sample	Type	chan	num	Aux
01:56.792	29198	N	1	0	
01:58.008	29502	N	1	0	
01:59.224	29806	N	1	0	
02:00.416	30104	N	1	0	
02:01.648	30412	N	1	0	
02:02.868	30717	N	1	0	
02:04.072	31018	N	1	0	
02:05.292	31323	N	1	0	
02:06.520	31630	N	1	0	
02:07.720	31930	N	1	0	
02:08.948	32237	N	1	0	
02:10.184	32546	N	1	0	
02:11.380	32845	N	1	0	
02:12.616	33154	N	1	0	
02:13.868	33467	N	1	0	
02:15.100	33775	N	1	0	
02:16.336	34084	N	1	0	
02:17.556	34389	N	1	0	
02:18.780	34695	N	1	0	
02:20.004	35001	N	1	0	
02:21.184	35296	N	1	0	
02:22.384	35596	N	1	0	
02:23.572	35893	N	1	0	
02:24.748	36187	N	1	0	
02:25.960	36490	N	1	0	
02:27.172	36793	N	1	0	
02:28.384	37096	N	1	0	
02:29.608	37402	N	1	0	
02:30.784	37696	N	1	0	
02:32.016	38004	N	1	0	
02:33.224	38306	N	1	0	
02:34.400	38600	N	1	0	
02:35.600	38900	N	1	0	
02:36.796	39199	N	1	0	
02:37.904	39476	N	1	0	
02:39.064	39766	N	1	0	
02:40.204	40051	N	1	0	
02:41.324	40331	N	1	0	
02:42.488	40622	N	1	0	
02:43.620	40905	N	1	0	
02:44.792	41198	N	1	0	
02:46.008	41502	N	1	0	
02:47.184	41796	N	1	0	
02:48.416	42104	N	1	0	
02:49.660	42415	N	1	0	
02:50.892	42723	N	1	0	
02:52.136	43034	N	1	0	
02:53.400	43350	N	1	0	
02:54.644	43661	N	1	0	
02:55.908	43977	N	1	0	
02:57.172	44293	N	1	0	
02:58.404	44601	N	1	0	
02:59.660	44915	N	1	0	
03:00.900	45225	N	1	0	
03:02.144	45536	N	1	0	
03:03.408	45852	N	1	0	
03:04.628	46157	N	1	0	
03:05.856	46464	N	1	0	
03:07.072	46768	N	1	0	
03:08.252	47063	N	1	0	
03:09.420	47355	N	1	0	
03:10.548	47637	N	1	0	
03:11.704	47926	N	1	0	
03:12.892	48223	N	1	0	
03:14.040	48510	N	1	0	
03:15.244	48811	N	1	0	
03:16.396	49099	N	1	0	
03:17.548	49387	N	1	0	
03:18.708	49677	N	1	0	
03:19.792	49948	N	1	0	
03:20.928	50232	N	1	0	
03:22.016	50504	N	1	0	
03:23.180	50795	N	1	0	
03:24.348	51087	N	1	0	
03:25.456	51364	N	1	0	
03:26.468	51617	N	1	0	
03:27.456	51864	N	1	0	
03:28.468	52117	N	1	0	
03:29.516	52379	N	1	0	
03:30.620	52655	N	1	0	
03:31.756	52939	N	1	0	
03:32.888	53222	N	1	0	
03:34.080	53520	N	1	0	
03:35.284	53821	N	1	0	
03:36.452	54113	N	1	0	
03:37.660	54415	N	1	0	
03:38.880	54720	N	1	0	
03:40.064	55016	N	1	0	
03:41.268	55317	N	1	0	
03:42.464	55616	N	1	0	
03:43.632	55908	N	1	0	
03:44.828	56207	N	1	0	
03:46.000	56500	N	1	0	
03:47.184	56796	N	1	0	
03:48.380	57095	N	1	0	
03:49.568	57392	N	1	0	
03:50.728	57682	N	1	0	
03:51.908	57977	N	1	0	
03:53.076	58269	N	1	0	
03:54.240	58560	N	1	0	
03:55.408	58852	N	1	0	
03:56.584	59146	N	1	0	
03:57.688	59422	N	1	0	
03:58.776	59694	N	1	0	
03:59.924	59981	N	1	0	
04:01.044	60261	N	1	0	
04:01.516	60379	N	1	0	
04:02.496	60624	N	1	0	
04:03.336	60834	N	1	0	
04:04.320	61080	N	1	0	
04:05.384	61346	N	1	0	
04:06.448	61612	N	1	0	
04:07.456	61864	N	1	0	
04:08.448	62112	N	1	0	
04:09.428	62357	N	1	0	
04:10.416	62604	N	1	0	
04:11.388	62847	N	1	0	
04:12.368	63092	N	1	0	
04:13.424	63356	N	1	0	
04:14.464	63616	N	1	0	
04:15.596	63899	N	1	0	
04:16.752	64188	N	1	0	
04:17.716	64429	|	1	0	
04:18.396	64599	N	1	0	
04:18.672	64668	|	1	0	
04:19.724	64931	|	1	0	
04:23.020	65755	N	1	0	
04:23.312	65828	|	1	0	
04:26.884	66721	N	1	0	
04:27.252	66813	N	1	0	
04:27.564	66891	N	1	0	
04:27.860	66965	|	1	0	
04:28.384	67096	N	1	0	
04:28.776	67194	N	1	0	
04:28.992	67248	|	1	0	
04:29.492	67373	|	1	0	
04:29.852	67463	N	1	0	
04:30.664	67666	N	1	0	
04:31.076	67769	N	1	0	
04:31.288	67822	N	1	0	
04:31.664	67916	N	1	0	
04:32.112	68028	N	1	0	
04:33.012	68253	|	1	0	
04:33.416	68354	N	1	0	
04:34.088	68522	N	1	0	
04:34.408	68602	N	1	0	
04:34.740	68685	N	1	0	
04:35.176	68794	N	1	0	
04:35.408	68852	N	1	0	
04:35.748	68937	N	1	0	
04:36.044	69011	|	1	0	
04:36.660	69165	N	1	0	
04:37.188	69297	|	1	0	
04:37.924	69481	|	1	0	
04:38.700	69675	N	1	0	
04:39.200	69800	N	1	0	
04:39.856	69964	|	1	0	
04:40.196	70049	N	1	0	
04:41.160	70290	N	1	0	
04:42.092	70523	N	1	0	
04:42.336	70584	N	1	0	
04:43.076	70769	N	1	0	
04:43.728	70932	N	1	0	
04:44.024	71006	|	1	0	
04:44.856	71214	N	1	0	
04:45.960	71490	N	1	0	
04:46.948	71737	N	1	0	
04:47.956	71989	N	1	0	
04:48.988	72247	N	1	0	
04:50.024	72506	N	1	0	
04:51.092	72773	N	1	0	
04:52.148	73037	N	1	0	
04:53.188	73297	N	1	0	
04:54.240	73560	N	1	0	
04:55.280	73820	N	1	0	
04:56.312	74078	N	1	0	
04:57.364	74341	N	1	0	
04:58.428	74607	N	1	0	
04:59.484	74871	N	1	0	
05:00.568	75142	N	1	0	
05:01.632	75408	N	1	0	
05:02.700	75675	N	1	0	
05:03.776	75944	N	1	0	
05:04.848	76212	N	1	0	
05:05.916	76479	N	1	0	
05:06.996	76749	N	1	0	
05:08.064	77016	N	1	0	
05:09.112	77278	N	1	0	
05:10.156	77539	N	1	0	
05:11.088	77772	|	1	0	
05:16.156	79039	N	1	0	
05:16.852	79213	|	1	0	
05:18.176	79544	N	1	0	
05:19.140	79785	|	1	0	
05:20.172	80043	N	1	0	
05:21.216	80304	N	1	0	
05:22.220	80555	N	1	0	
05:22.568	80642	|	1	0	
05:24.376	81094	|	1	0	
05:26.172	81543	N	1	0	
05:26.468	81617	|	1	0	
05:27.296	81824	|	1	0	
05:28.596	82149	N	1	0	
05:29.212	82303	|	1	0	
05:29.668	82417	N	1	0	
05:30.544	82636	N	1	0	
05:31.756	82939	N	1	0	
05:32.840	83210	N	1	0	
05:33.892	83473	N	1	0	
05:34.964	83741	N	1	0	
05:36.024	84006	N	1	0	
05:37.056	84264	N	1	0	
05:38.112	84528	N	1	0	
05:39.080	84770	N	1	0	
05:40.064	85016	N	1	0	
05:41.084	85271	N	1	0	
05:42.068	85517	N	1	0	
05:43.056	85764	N	1	0	
05:44.052	86013	N	1	0	
05:44.996	86249	N	1	0	
05:45.980	86495	N	1	0	
05:46.972	86743	N	1	0	
05:47.940	86985	N	1	0	
05:48.924	87231	N	1	0	
05:49.900	87475	N	1	0	
05:50.876	87719	N	1	0	
05:51.856	87964	N	1	0	
05:52.868	88217	N	1	0	
05:53.912	88478	N	1	0	
05:54.976	88744	N	1	0	
05:56.044	89011	N	1	0	
05:57.108	89277	N	1	0	
05:58.180	89545	N	1	0	
05:59.248	89812	N	1	0	
06:00.300	90075	N	1	0	
06:01.328	90332	N	1	0	
06:02.336	90584	N	1	0	
06:03.288	90822	N	1	0	
06:04.204	91051	N	1	0	
06:05.176	91294	N	1	0	
06:06.176	91544	N	1	0	
06:07.180	91795	N	1	0	
06:08.248	92062	N	1	0	
06:09.248	92312	N	1	0	
06:10.300	92575	N	1	0	
06:11.300	92825	N	1	0	
06:12.388	93097	N	1	0	
06:13.440	93360	N	1	0	
06:14.484	93621	N	1	0	
06:15.468	93867	N	1	0	
06:16.488	94122	N	1	0	
06:17.532	94383	N	1	0	
06:18.524	94631	N	1	0	
06:19.536	94884	N	1	0	
06:20.592	95148	N	1	0	
06:21.596	95399	N	1	0	
06:22.624	95656	N	1	0	
06:23.644	95911	N	1	0	
06:24.628	96157	N	1	0	
06:25.644	96411	N	1	0	
06:26.616	96654	N	1	0	
06:27.592	96898	N	1	0	
06:28.588	97147	N	1	0	
06:29.540	97385	N	1	0	
06:30.504	97626	N	1	0	
06:31.476	97869	N	1	0	
06:32.436	98109	N	1	0	
06:33.376	98344	N	1	0	
06:34.364	98591	N	1	0	
06:35.392	98848	N	1	0	
06:36.388	99097	N	1	0	
06:37.396	99349	N	1	0	
06:38.448	99612	N	1	0	
06:39.508	99877	N	1	0	
06:40.548	100137	N	1	0	
06:41.632	100408	N	1	0	
06:42.636	100659	N	1	0	
06:43.652	100913	N	1	0	
06:44.660	101165	N	1	0	
06:45.660	101415	N	1	0	
06:46.656	101664	N	1	0	
06:47.648	101912	N	1	0	
06:48.664	102166	N	1	0	
06:49.684	102421	N	1	0	
06:50.700	102675	N	1	0	
06:51.732	102933	N	1	0	
06:52.756	103189	N	1	0	
06:53.756	103439	N	1	0	
06:54.776	103694	N	1	0	
06:55.808	103952	N	1	0	
06:56.856	104214	N	1	0	
06:57.908	104477	N	1	0	
06:58.968	104742	N	1	0	
07:00.024	105006	N	1	0	
07:01.112	105278	N	1	0	
07:02.188	105547	N	1	0	
07:03.284	105821	N	1	0	
07:04.376	106094	N	1	0	
07:05.416	106354	N	1	0	
07:06.492	106623	N	1	0	
07:07.564	106891	N	1	0	
07:08.632	107158	N	1	0	
07:09.684	107421	N	1	0	
07:10.716	107679	N	1	0	
07:11.796	107949	N	1	0	
07:12.840	108210	N	1	0	
07:13.884	108471	N	1	0	
07:14.912	108728	N	1	0	
07:15.936	108984	N	1	0	
07:16.904	109226	N	1	0	
07:17.884	109471	N	1	0	
07:18.900	109725	N	1	0	
07:19.892	109973	N	1	0	
07:20.852	110213	N	1	0	
07:21.844	110461	N	1	0	
07:22.848	110712	N	1	0	
07:23.844	110961	N	1	0	
07:24.812	111203	N	1	0	
07:25.812	111453	N	1	0	
07:26.804	111701	N	1	0	
07:27.788	111947	N	1	0	
07:28.812	112203	N	1	0	
07:29.792	112448	N	1	0	
07:30.828	112707	N	1	0	
07:31.844	112961	N	1	0	
07:32.808	113202	N	1	0	
07:33.828	113457	N	1	0	
07:34.796	113699	N	1	0	
07:35.204	113801	N	1	0	
07:35.764	113941	N	1	0	
07:36.800	114200	N	1	0	
07:37.816	114454	N	1	0	
07:38.864	114716	N	1	0	
07:39.812	114953	N	1	0	
07:40.908	115227	N	1	0	
07:41.520	115380	N	1	0	
07:41.964	115491	N	1	0	
07:43.000	115750	N	1	0	
07:44.016	116004	N	1	0	
07:45.064	116266	N	1	0	
07:46.128	116532	N	1	0	
07:47.124	116781	N	1	0	
07:48.120	117030	N	1	0	
07:49.152	117288	N	1	0	
07:50.104	117526	N	1	0	
07:50.716	117679	N	1	0	
07:51.096	117774	N	1	0	
07:52.092	118023	N	1	0	
07:53.084	118271	N	1	0	
07:54.064	118516	N	1	0	
07:55.040	118760	N	1	0	
07:55.988	118997	N	1	0	
07:56.948	119237	N	1	0	
07:57.868	119467	N	1	0	
07:58.808	119702	N	1	0	
07:59.772	119943	N	1	0	
08:00.708	120177	N	1	0	
08:01.676	120419	N	1	0	
08:02.648	120662	N	1	0	
08:03.608	120902	N	1	0	
08:04.624	121156	N	1	0	
08:05.588	121397	N	1	0	
08:06.588	121647	N	1	0	
08:07.564	121891	N	1	0	
08:08.544	122136	N	1	0	
08:09.548	122387	N	1	0	
08:10.532	122633	N	1	0	
08:11.524	122881	N	1	0	
08:12.504	123126	N	1	0	
08:13.396	123349	N	1	0	
08:14.328	123582	N	1	0	
08:15.288	123822	N	1	0	
08:16.212	124053	N	1	0	
08:17.100	124275	N	1	0	
08:17.996	124499	N	1	0	
08:18.916	124729	N	1	0	
08:19.844	124961	N	1	0	
08:20.748	125187	N	1	0	
08:21.684	125421	N	1	0	
08:22.648	125662	N	1	0	
08:23.572	125893	N	1	0	
08:24.504	126126	N	1	0	
08:25.380	126345	N	1	0	
08:26.256	126564	N	1	0	
08:27.160	126790	N	1	0	
08:28.060	127015	N	1	0	
08:28.940	127235	N	1	0	
08:29.920	127480	N	1	0	
08:30.920	127730	N	1	0	
08:31.876	127969	N	1	0	
08:32.852	128213	N	1	0	
08:33.788	128447	N	1	0	
08:34.704	128676	N	1	0	
08:35.624	128906	N	1	0	
08:36.500	129125	N	1	0	
08:37.384	129346	N	1	0	
08:38.252	129563	N	1	0	
08:39.136	129784	N	1	0	
08:39.984	129996	N	1	0	
08:40.840	130210	N	1	0	
08:41.696	130424	N	1	0	
08:42.520	130630	N	1	0	
08:43.396	130849	N	1	0	
08:44.264	131066	N	1	0	
08:45.112	131278	N	1	0	
08:46.004	131501	N	1	0	
08:46.896	131724	N	1	0	
08:47.684	131921	N	1	0	
08:48.632	132158	N	1	0	
08:49.508	132377	N	1	0	
08:50.356	132589	N	1	0	
08:51.236	132809	N	1	0	
08:52.104	133026	N	1	0	
08:52.936	133234	N	1	0	
08:53.800	133450	N	1	0	
08:54.668	133667	N	1	0	
08:55.508	133877	N	1	0	
08:56.384	134096	N	1	0	
08:57.232	134308	N	1	0	
08:58.060	134515	N	1	0	
08:58.904	134726	N	1	0	
08:59.760	134940	N	1	0	
09:00.572	135143	N	1	0	
09:01.364	135341	N	1	0	
09:02.252	135563	N	1	0	
09:03.152	135788	N	1	0	
09:04.040	136010	N	1	0	
09:04.880	136220	N	1	0	
09:05.724	136431	N	1	0	
09:06.580	136645	N	1	0	
09:07.428	136857	N	1	0	
09:08.248	137062	N	1	0	
09:09.092	137273	N	1	0	
09:09.948	137487	N	1	0	
09:10.768	137692	N	1	0	
09:11.616	137904	N	1	0	
09:12.468	138117	N	1	0	
09:13.304	138326	N	1	0	
09:14.168	138542	N	1	0	
09:15.020	138755	N	1	0	
09:15.852	138963	N	1	0	
09:16.704	139176	N	1	0	
09:17.548	139387	N	1	0	
09:18.372	139593	N	1	0	
09:19.212	139803	N	1	0	
09:20.052	140013	N	1	0	
09:20.888	140222	N	1	0	
09:21.700	140425	N	1	0	
09:22.524	140631	N	1	0	
09:23.364	140841	N	1	0	
09:24.204	141051	N	1	0	
09:25.020	141255	N	1	0	
09:25.844	141461	N	1	0	
09:26.664	141666	N	1	0	
09:27.464	141866	N	1	0	
09:28.280	142070	N	1	0	
09:29.096	142274	N	1	0	
09:29.892	142473	N	1	0	
09:30.700	142675	N	1	0	
09:31.512	142878	N	1	0	
09:32.296	143074	N	1	0	
09:33.116	143279	N	1	0	
09:33.904	143476	N	1	0	
09:34.708	143677	N	1	0	
09:35.528	143882	N	1	0	
09:36.340	144085	N	1	0	
09:37.136	144284	N	1	0	
09:37.960	144490	N	1	0	
09:38.776	144694	N	1	0	
09:39.588	144897	N	1	0	
09:40.392	145098	N	1	0	
09:41.176	145294	N	1	0	
09:41.968	145492	N	1	0	
09:42.752	145688	N	1	0	
09:43.536	145884	N	1	0	
09:44.316	146079	N	1	0	
09:45.092	146273	N	1	0	
09:45.868	146467	N	1	0	
09:46.636	146659	N	1	0	
09:47.424	146856	N	1	0	
09:48.216	147054	N	1	0	
09:48.984	147246	N	1	0	
09:49.708	147427	N	1	0	
09:50.564	147641	N	1	0	
09:51.352	147838	N	1	0	
09:52.136	148034	N	1	0	
09:52.928	148232	N	1	0	
09:53.708	148427	N	1	0	
09:54.484	148621	N	1	0	
09:55.252	148813	N	1	0	
09:56.016	149004	N	1	0	
09:56.776	149194	N	1	0	
09:57.536	149384	N	1	0	
09:58.328	149582	N	1	0	
09:59.128	149782	N	1	0	
09:59.912	149978	N	1	0	
10:00.724	150181	N	1	0	
10:01.556	150389	N	1	0	
10:02.340	150585	N	1	0	
10:03.140	150785	N	1	0	
10:03.952	150988	N	1	0	
10:04.748	151187	N	1	0	
10:05.556	151389	N	1	0	
10:06.360	151590	N	1	0	
10:07.148	151787	N	1	0	
10:07.952	151988	N	1	0	
10:08.756	152189	N	1	0	
10:09.544	152386	N	1	0	
10:10.368	152592	N	1	0	
10:11.192	152798	N	1	0	
10:12.020	153005	N	1	0	
10:12.832	153208	N	1	0	
10:13.640	153410	N	1	0	
10:14.444	153611	N	1	0	
10:15.264	153816	N	1	0	
10:16.068	154017	N	1	0	
10:16.880	154220	N	1	0	
10:17.692	154423	N	1	0	
10:18.500	154625	N	1	0	
10:19.364	154841	N	1	0	
10:20.204	155051	N	1	0	
10:21.056	155264	N	1	0	
10:21.932	155483	N	1	0	
10:22.792	155698	N	1	0	
10:23.608	155902	N	1	0	
10:24.448	156112	N	1	0	
10:25.308	156327	N	1	0	
10:26.124	156531	N	1	0	
10:26.984	156746	N	1	0	
10:27.872	156968	N	1	0	
10:28.720	157180	N	1	0	
10:29.576	157394	N	1	0	
10:30.252	157563	N	1	0	
10:31.336	157834	N	1	0	
10:32.180	158045	N	1	0	
10:33.024	158256	N	1	0	
10:33.840	158460	N	1	0	
10:34.684	158671	N	1	0	
10:35.512	158878	N	1	0	
10:36.324	159081	N	1	0	
10:37.160	159290	N	1	0	
10:37.960	159490	|	1	0	
10:38.728	159682	|	1	0	
10:39.328	159832	N	1	0	
10:39.600	159900	N	1	0	
10:40.388	160097	N	1	0	
10:41.192	160298	N	1	0	
10:41.980	160495	N	1	0	
10:42.768	160692	|	1	0	
10:43.576	160894	N	1	0	
10:44.384	161096	N	1	0	
10:44.768	161192	|	1	0	
10:45.736	161434	|	1	0	
10:46.760	161690	N	1	0	
10:47.576	161894	N	1	0	
10:48.084	162021	N	1	0	
10:48.396	162099	N	1	0	
10:48.668	162167	|	1	0	
10:58.772	164693	N	1	0	
10:59.288	164822	|	1	0	
11:01.568	165392	|	1	0	
11:16.824	169206	N	1	0	
11:17.024	169256	|	1	0	
11:17.588	169397	N	1	0	
11:18.380	169595	N	1	0	
11:19.172	169793	N	1	0	
11:19.964	169991	N	1	0	
11:20.792	170198	N	1	0	
11:21.044	170261	|	1	0	
11:21.648	170412	N	1	0	
11:22.452	170613	N	1	0	
11:23.308	170827	N	1	0	
11:24.124	171031	N	1	0	
11:24.928	171232	N	1	0	
11:25.764	171441	N	1	0	
11:26.592	171648	N	1	0	
11:27.424	171856	N	1	0	
11:28.360	172090	N	1	0	
11:29.260	172315	N	1	0	
11:29.504	172376	|	1	0	
11:30.156	172539	|	1	0	
11:31.100	172775	N	1	0	
11:31.992	172998	N	1	0	
11:32.940	173235	N	1	0	
11:33.324	173331	N	1	0	
11:33.880	173470	|	1	0	
11:36.676	174169	N	1	0	
11:37.564	174391	|	1	0	
11:38.468	174617	N	1	0	
11:39.396	174849	N	1	0	
11:40.280	175070	|	1	0	
11:41.224	175306	N	1	0	
11:42.164	175541	N	1	0	
11:43.136	175784	N	1	0	
11:43.736	175934	|	1	0	
11:45.032	176258	N	1	0	
11:45.996	176499	N	1	0	
11:46.900	176725	N	1	0	
11:47.828	176957	N	1	0	
11:48.760	177190	N	1	0	
11:49.212	177303	|	1	0	
12:07.168	181792	N	1	0	
12:08.012	182003	|	1	0	
12:08.848	182212	|	1	0	
12:10.204	182551	|	1	0	
12:11.316	182829	N	1	0	
12:11.700	182925	|	1	0	
12:12.836	183209	N	1	0	
12:13.792	183448	|	1	0	
12:14.600	183650	N	1	0	
12:15.400	183850	N	1	0	
12:16.044	184011	|	1	0	
12:17.008	184252	N	1	0	
12:17.644	184411	|	1	0	
12:19.376	184844	|	1	0	
12:20.240	185060	N	1	0	
12:21.040	185260	|	1	0	
12:21.848	185462	N	1	0	
12:22.636	185659	N	1	0	
12:23.204	185801	|	1	0	
12:24.184	186046	|	1	0	
12:25.856	186464	N	1	0	
12:26.672	186668	N	1	0	
12:27.456	186864	N	1	0	
12:28.236	187059	N	1	0	
12:29.028	187257	N	1	0	
12:29.796	187449	N	1	0	
12:30.580	187645	N	1	0	
12:31.380	187845	N	1	0	
12:32.148	188037	N	1	0	
12:32.500	188125	N	1	0	
12:32.900	188225	N	1	0	
12:33.168	188292	|	1	0	
12:35.100	188775	|	1	0	
12:36.244	189061	N	1	0	
12:36.712	189178	N	1	0	
12:37.488	189372	N	1	0	
12:38.128	189532	|	1	0	
12:39.016	189754	N	1	0	
12:39.780	189945	|	1	0	
12:41.696	190424	|	1	0	
12:44.352	191088	N	1	0	
12:44.992	191248	N	1	0	
12:45.872	191468	N	1	0	
12:46.616	191654	N	1	0	
12:47.368	191842	N	1	0	
12:48.144	192036	N	1	0	
12:48.900	192225	N	1	0	
12:49.660	192415	N	1	0	
12:50.436	192609	N	1	0	
12:51.184	192796	N	1	0	
12:51.960	192990	N	1	0	
12:52.744	193186	N	1	0	
12:53.508	193377	N	1	0	
12:54.292	193573	N	1	0	
12:55.064	193766	N	1	0	
12:56.464	194116	N	1	0	
12:57.272	194318	N	1	0	
12:58.116	194529	N	1	0	
12:58.876	194719	N	1	0	
12:59.656	194914	N	1	0	
13:00.420	195105	N	1	0	
13:01.188	195297	N	1	0	
13:01.964	195491	N	1	0	
13:02.732	195683	N	1	0	
13:03.528	195882	N	1	0	
13:04.324	196081	N	1	0	
13:05.088	196272	N	1	0	
13:05.856	196464	N	1	0	
13:06.640	196660	N	1	0	
13:07.404	196851	N	1	0	
13:07.976	196994	|	1	0	
13:09.648	197412	|	1	0	
13:10.484	197621	|	1	0	
13:11.980	197995	N	1	0	
13:12.740	198185	N	1	0	
13:13.056	198264	N	1	0	
13:13.292	198323	|	1	0	
13:13.808	198452	|	1	0	
13:15.616	198904	N	1	0	
13:15.940	198985	N	1	0	
13:16.732	199183	N	1	0	
13:17.516	199379	N	1	0	
13:18.312	199578	N	1	0	
13:19.100	199775	N	1	0	
13:19.868	199967	N	1	0	
13:20.652	200163	N	1	0	
13:20.852	200213	|	1	0	
13:22.984	200746	N	1	0	
13:23.780	200945	N	1	0	
13:24.548	201137	N	1	0	
13:25.332	201333	N	1	0	
13:26.116	201529	N	1	0	
13:26.876	201719	N	1	0	
13:27.644	201911	N	1	0	
13:28.416	202104	N	1	0	
13:29.172	202293	N	1	0	
13:29.944	202486	|	1	0	
13:32.216	203054	N	1	0	
13:32.976	203244	N	1	0	
13:33.740	203435	N	1	0	
13:34.492	203623	N	1	0	
13:35.236	203809	N	1	0	
13:35.992	203998	N	1	0	
13:36.748	204187	N	1	0	
13:37.504	204376	N	1	0	
13:38.296	204574	N	1	0	
13:39.104	204776	N	1	0	
13:39.916	204979	N	1	0	
13:40.716	205179	N	1	0	
13:41.568	205392	N	1	0	
13:42.404	205601	N	1	0	
13:43.192	205798	N	1	0	
13:43.996	205999	N	1	0	
13:44.840	206210	N	1	0	
13:45.648	206412	N	1	0	
13:46.428	206607	N	1	0	
13:47.240	206810	N	1	0	
13:48.040	207010	N	1	0	
13:48.816	207204	N	1	0	
13:49.608	207402	N	1	0	
13:50.388	207597	N	1	0	
13:51.156	207789	N	1	0	
13:51.924	207981	N	1	0	
13:52.704	208176	N	1	0	
13:53.460	208365	N	1	0	
13:54.236	208559	N	1	0	
13:55.012	208753	N	1	0	
13:55.780	208945	N	1	0	
13:56.564	209141	N	1	0	
13:57.320	209330	N	1	0	
13:58.100	209525	N	1	0	
13:58.904	209726	N	1	0	
13:59.684	209921	N	1	0	
14:00.488	210122	N	1	0	
14:01.308	210327	N	1	0	
14:01.880	210470	|	1	0	
14:02.832	210708	N	1	0	
14:03.644	210911	N	1	0	
14:04.420	211105	N	1	0	
14:05.084	211271	N	1	0	
14:06.680	211670	N	1	0	
14:07.544	211886	N	1	0	
14:08.360	212090	N	1	0	
14:09.140	212285	N	1	0	
14:09.616	212404	N	1	0	
14:10.664	212666	N	1	0	
14:11.464	212866	N	1	0	
14:12.256	213064	N	1	0	
14:13.052	213263	N	1	0	
14:13.480	213370	N	1	0	
14:13.828	213457	N	1	0	
14:14.608	213652	N	1	0	
14:15.388	213847	N	1	0	
14:15.896	213974	N	1	0	
14:16.932	214233	N	1	0	
14:17.724	214431	N	1	0	
14:18.528	214632	N	1	0	
14:19.276	214819	N	1	0	
14:19.632	214908	N	1	0	
14:20.084	215021	N	1	0	
14:20.744	215186	N	1	0	
14:21.660	215415	N	1	0	
14:22.020	215505	|	1	0	
14:25.488	216372	|	1	0	
