Time	Sample	Type	chan	num	Aux
03:56.808	59202	|	1	0	
03:57.976	59494	|	1	0	
03:59.100	59775	|	1	0	
03:59.536	59884	N	1	0	
04:00.060	60015	|	1	0	
04:00.552	60138	|	1	0	
04:01.644	60411	N	1	0	
04:02.292	60573	|	1	0	
04:02.724	60681	|	1	0	
04:03.232	60808	N	1	0	
04:03.624	60906	|	1	0	
04:04.028	61007	|	1	0	
04:04.400	61100	|	1	0	
04:04.792	61198	|	1	0	
04:05.180	61295	|	1	0	
04:05.592	61398	|	1	0	
04:06.000	61500	|	1	0	
04:06.764	61691	|	1	0	
04:07.600	61900	|	1	0	
04:08.420	62105	|	1	0	
04:09.588	62397	|	1	0	
04:10.412	62603	|	1	0	
04:10.808	62702	|	1	0	
04:14.056	63514	|	1	0	
04:17.208	64302	|	1	0	
04:17.620	64405	|	1	0	
04:18.036	64509	N	1	0	
04:18.504	64626	N	1	0	
04:18.880	64720	|	1	0	
04:19.264	64816	N	1	0	
04:19.668	64917	|	1	0	
04:20.056	65014	|	1	0	
04:20.812	65203	|	1	0	
04:21.216	65304	|	1	0	
04:21.672	65418	|	1	0	
04:22.456	65614	|	1	0	
04:23.260	65815	N	1	0	
04:23.532	65883	|	1	0	
04:24.044	66011	|	1	0	
04:24.872	66218	|	1	0	
04:25.296	66324	|	1	0	
04:25.652	66413	|	1	0	
04:26.064	66516	|	1	0	
04:26.488	66622	|	1	0	
04:26.892	66723	|	1	0	
04:27.656	66914	N	1	0	
04:28.084	67021	|	1	0	
04:28.860	67215	|	1	0	
04:29.320	67330	|	1	0	
04:29.656	67414	N	1	0	
04:30.076	67519	|	1	0	
04:31.216	67804	N	1	0	
04:31.988	67997	N	1	0	
04:32.772	68193	N	1	0	
04:33.560	68390	N	1	0	
04:34.344	68586	N	1	0	
04:35.128	68782	N	1	0	
04:35.928	68982	N	1	0	
04:36.408	69102	|	1	0	
04:36.728	69182	N	1	0	
04:37.508	69377	N	1	0	
04:38.304	69576	N	1	0	
04:39.112	69778	N	1	0	
04:39.920	69980	N	1	0	
04:40.728	70182	N	1	0	
04:41.544	70386	N	1	0	
04:42.364	70591	N	1	0	
04:43.184	70796	N	1	0	
04:44.004	71001	N	1	0	
04:44.832	71208	N	1	0	
04:45.656	71414	N	1	0	
04:46.464	71616	N	1	0	
04:47.280	71820	N	1	0	
04:48.092	72023	N	1	0	
04:48.896	72224	N	1	0	
04:49.700	72425	N	1	0	
04:50.512	72628	N	1	0	
04:51.304	72826	N	1	0	
04:52.096	73024	N	1	0	
04:52.892	73223	N	1	0	
04:53.688	73422	N	1	0	
04:54.468	73617	N	1	0	
04:55.264	73816	N	1	0	
04:56.064	74016	N	1	0	
04:56.452	74113	|	1	0	
04:56.868	74217	N	1	0	
04:57.248	74312	|	1	0	
04:58.048	74512	N	1	0	
04:58.432	74608	|	1	0	
04:58.844	74711	|	1	0	
04:59.668	74917	N	1	0	
05:00.000	75000	N	1	0	
05:00.460	75115	N	1	0	
05:00.784	75196	|	1	0	
05:01.256	75314	N	1	0	
05:01.576	75394	N	1	0	
05:02.072	75518	|	1	0	
05:02.368	75592	|	1	0	
05:03.392	75848	|	1	0	
05:03.800	75950	N	1	0	
05:04.184	76046	|	1	0	
05:04.588	76147	|	1	0	
05:04.980	76245	|	1	0	
05:05.420	76355	|	1	0	
05:05.840	76460	|	1	0	
05:06.252	76563	|	1	0	
05:06.680	76670	|	1	0	
05:07.076	76769	|	1	0	
05:07.512	76878	N	1	0	
05:07.904	76976	|	1	0	
05:08.328	77082	|	1	0	
05:09.136	77284	|	1	0	
05:09.488	77372	|	1	0	
05:09.968	77492	|	1	0	
05:10.820	77705	|	1	0	
05:11.648	77912	N	1	0	
05:12.048	78012	|	1	0	
05:12.500	78125	|	1	0	
05:12.908	78227	N	1	0	
05:13.324	78331	|	1	0	
05:13.740	78435	|	1	0	
05:14.088	78522	N	1	0	
05:14.868	78717	N	1	0	
05:15.644	78911	N	1	0	
05:16.424	79106	N	1	0	
05:17.216	79304	N	1	0	
05:18.016	79504	N	1	0	
05:18.812	79703	N	1	0	
05:19.616	79904	N	1	0	
05:20.428	80107	N	1	0	
05:21.248	80312	N	1	0	
05:22.060	80515	N	1	0	
05:22.880	80720	N	1	0	
05:23.692	80923	N	1	0	
05:24.500	81125	N	1	0	
05:25.304	81326	N	1	0	
05:26.112	81528	N	1	0	
05:26.916	81729	N	1	0	
05:27.712	81928	N	1	0	
05:28.512	82128	N	1	0	
05:29.320	82330	N	1	0	
05:30.120	82530	N	1	0	
05:30.920	82730	N	1	0	
05:31.712	82928	N	1	0	
05:32.516	83129	N	1	0	
05:33.308	83327	N	1	0	
05:34.104	83526	N	1	0	
05:34.904	83726	N	1	0	
05:35.712	83928	N	1	0	
05:36.516	84129	N	1	0	
05:37.312	84328	N	1	0	
05:38.128	84532	N	1	0	
05:38.944	84736	N	1	0	
05:39.764	84941	N	1	0	
05:40.580	85145	N	1	0	
05:41.404	85351	N	1	0	
05:42.228	85557	N	1	0	
05:43.052	85763	N	1	0	
05:43.880	85970	N	1	0	
05:44.720	86180	N	1	0	
05:45.552	86388	N	1	0	
05:46.380	86595	N	1	0	
05:47.208	86802	N	1	0	
05:48.032	87008	N	1	0	
05:48.860	87215	N	1	0	
05:49.676	87419	N	1	0	
05:50.500	87625	N	1	0	
05:51.324	87831	N	1	0	
05:52.132	88033	N	1	0	
05:52.940	88235	N	1	0	
05:53.744	88436	N	1	0	
05:54.556	88639	N	1	0	
05:55.364	88841	N	1	0	
05:56.176	89044	N	1	0	
05:56.988	89247	N	1	0	
05:57.792	89448	N	1	0	
05:58.600	89650	N	1	0	
05:59.424	89856	N	1	0	
06:00.248	90062	N	1	0	
06:01.084	90271	N	1	0	
06:01.932	90483	N	1	0	
06:02.788	90697	N	1	0	
06:03.660	90915	N	1	0	
06:04.540	91135	N	1	0	
06:05.412	91353	N	1	0	
06:06.292	91573	N	1	0	
06:07.156	91789	N	1	0	
06:08.020	92005	N	1	0	
06:08.872	92218	N	1	0	
06:09.728	92432	N	1	0	
06:10.596	92649	N	1	0	
06:11.476	92869	N	1	0	
06:12.360	93090	N	1	0	
06:13.220	93305	N	1	0	
06:14.080	93520	N	1	0	
06:14.940	93735	N	1	0	
06:15.780	93945	N	1	0	
06:16.636	94159	N	1	0	
06:17.496	94374	N	1	0	
06:18.368	94592	N	1	0	
06:19.228	94807	N	1	0	
06:20.100	95025	N	1	0	
06:20.992	95248	N	1	0	
06:21.884	95471	N	1	0	
06:22.780	95695	N	1	0	
06:23.648	95912	N	1	0	
06:24.524	96131	N	1	0	
06:25.396	96349	N	1	0	
06:26.256	96564	N	1	0	
06:27.136	96784	N	1	0	
06:28.012	97003	N	1	0	
06:28.888	97222	N	1	0	
06:29.760	97440	N	1	0	
06:30.648	97662	N	1	0	
06:31.508	97877	N	1	0	
06:32.156	98039	N	1	0	
06:33.184	98296	N	1	0	
06:33.660	98415	|	1	0	
06:34.872	98718	N	1	0	
06:35.128	98782	N	1	0	
06:35.704	98926	N	1	0	
06:36.084	99021	|	1	0	
06:38.152	99538	N	1	0	
06:38.972	99743	N	1	0	
06:39.780	99945	N	1	0	
06:40.308	100077	N	1	0	
06:41.392	100348	N	1	0	
06:42.080	100520	N	1	0	
06:43.004	100751	N	1	0	
06:43.808	100952	N	1	0	
06:44.612	101153	N	1	0	
06:45.420	101355	N	1	0	
06:46.224	101556	N	1	0	
06:46.664	101666	N	1	0	
06:47.036	101759	N	1	0	
06:47.836	101959	N	1	0	
06:48.644	102161	N	1	0	
06:49.376	102344	N	1	0	
06:50.240	102560	N	1	0	
06:51.048	102762	N	1	0	
06:51.272	102818	N	1	0	
06:51.840	102960	N	1	0	
06:52.644	103161	N	1	0	
06:53.436	103359	N	1	0	
06:54.236	103559	N	1	0	
06:55.028	103757	N	1	0	
06:55.820	103955	N	1	0	
06:56.604	104151	N	1	0	
06:57.388	104347	N	1	0	
06:58.152	104538	N	1	0	
06:58.936	104734	N	1	0	
06:59.720	104930	N	1	0	
07:00.508	105127	N	1	0	
07:01.292	105323	N	1	0	
07:02.072	105518	N	1	0	
07:02.880	105720	N	1	0	
07:03.676	105919	N	1	0	
07:04.492	106123	N	1	0	
07:05.300	106325	N	1	0	
07:06.124	106531	N	1	0	
07:06.936	106734	N	1	0	
07:07.756	106939	N	1	0	
07:08.564	107141	N	1	0	
07:09.388	107347	N	1	0	
07:10.236	107559	N	1	0	
07:11.084	107771	N	1	0	
07:11.936	107984	N	1	0	
07:12.796	108199	N	1	0	
07:13.648	108412	N	1	0	
07:14.492	108623	N	1	0	
07:15.348	108837	N	1	0	
07:16.208	109052	N	1	0	
07:17.060	109265	N	1	0	
07:17.900	109475	N	1	0	
07:18.752	109688	N	1	0	
07:19.584	109896	N	1	0	
07:20.416	110104	N	1	0	
07:21.244	110311	N	1	0	
07:22.040	110510	N	1	0	
07:22.836	110709	N	1	0	
07:23.624	110906	N	1	0	
07:24.400	111100	N	1	0	
07:25.172	111293	N	1	0	
07:25.948	111487	N	1	0	
07:26.700	111675	N	1	0	
07:27.464	111866	N	1	0	
07:28.228	112057	N	1	0	
07:28.988	112247	N	1	0	
07:29.740	112435	N	1	0	
07:30.496	112624	N	1	0	
07:31.256	112814	N	1	0	
07:32.012	113003	N	1	0	
07:32.764	113191	N	1	0	
07:33.508	113377	N	1	0	
07:34.256	113564	N	1	0	
07:35.000	113750	N	1	0	
07:35.744	113936	N	1	0	
07:36.484	114121	N	1	0	
07:37.220	114305	N	1	0	
07:37.956	114489	N	1	0	
07:38.688	114672	N	1	0	
07:39.428	114857	N	1	0	
07:40.164	115041	N	1	0	
07:40.888	115222	N	1	0	
07:41.624	115406	N	1	0	
07:42.356	115589	N	1	0	
07:43.084	115771	N	1	0	
07:43.804	115951	N	1	0	
07:44.528	116132	N	1	0	
07:45.256	116314	N	1	0	
07:45.980	116495	N	1	0	
07:46.708	116677	N	1	0	
07:47.432	116858	N	1	0	
07:48.156	117039	N	1	0	
07:48.880	117220	N	1	0	
07:49.600	117400	N	1	0	
07:50.320	117580	N	1	0	
07:51.048	117762	N	1	0	
07:51.764	117941	N	1	0	
07:52.488	118122	N	1	0	
07:53.204	118301	N	1	0	
07:53.924	118481	N	1	0	
07:54.648	118662	N	1	0	
07:55.356	118839	N	1	0	
07:56.080	119020	N	1	0	
07:56.800	119200	N	1	0	
07:57.520	119380	N	1	0	
07:58.248	119562	N	1	0	
07:58.972	119743	N	1	0	
07:59.696	119924	N	1	0	
08:00.424	120106	N	1	0	
08:01.140	120285	N	1	0	
08:01.864	120466	N	1	0	
08:02.580	120645	N	1	0	
08:03.304	120826	N	1	0	
08:04.036	121009	N	1	0	
08:04.700	121175	N	1	0	
08:05.508	121377	N	1	0	
08:06.232	121558	N	1	0	
08:06.964	121741	N	1	0	
08:07.668	121917	N	1	0	
08:08.428	122107	N	1	0	
08:09.156	122289	N	1	0	
08:09.880	122470	N	1	0	
08:10.604	122651	N	1	0	
08:11.320	122830	N	1	0	
08:12.044	123011	N	1	0	
08:12.752	123188	N	1	0	
08:13.472	123368	N	1	0	
08:14.196	123549	N	1	0	
08:14.880	123720	N	1	0	
08:15.632	123908	N	1	0	
08:16.340	124085	N	1	0	
08:17.052	124263	N	1	0	
08:17.772	124443	N	1	0	
08:18.468	124617	N	1	0	
08:19.188	124797	N	1	0	
08:19.892	124973	N	1	0	
08:20.612	125153	N	1	0	
08:21.320	125330	N	1	0	
08:22.032	125508	N	1	0	
08:22.376	125594	N	1	0	
08:22.744	125686	N	1	0	
08:23.456	125864	N	1	0	
08:24.160	126040	N	1	0	
08:24.872	126218	N	1	0	
08:25.584	126396	N	1	0	
08:26.284	126571	N	1	0	
08:26.996	126749	N	1	0	
08:27.696	126924	N	1	0	
08:28.404	127101	N	1	0	
08:29.048	127262	N	1	0	
08:29.812	127453	N	1	0	
08:30.524	127631	N	1	0	
08:31.228	127807	N	1	0	
08:31.932	127983	N	1	0	
08:32.636	128159	N	1	0	
08:33.328	128332	N	1	0	
08:34.036	128509	N	1	0	
08:34.748	128687	N	1	0	
08:35.456	128864	N	1	0	
08:36.160	129040	N	1	0	
08:36.860	129215	N	1	0	
08:37.568	129392	N	1	0	
08:38.272	129568	N	1	0	
08:38.984	129746	N	1	0	
08:39.700	129925	N	1	0	
08:40.396	130099	N	1	0	
08:41.104	130276	N	1	0	
08:41.816	130454	N	1	0	
08:42.528	130632	N	1	0	
08:43.240	130810	N	1	0	
08:43.948	130987	N	1	0	
08:44.656	131164	N	1	0	
08:45.360	131340	N	1	0	
08:46.068	131517	N	1	0	
08:46.772	131693	N	1	0	
08:47.472	131868	N	1	0	
08:48.176	132044	N	1	0	
08:48.880	132220	N	1	0	
08:49.588	132397	N	1	0	
08:50.292	132573	N	1	0	
08:50.972	132743	N	1	0	
08:51.676	132919	N	1	0	
08:52.384	133096	N	1	0	
08:53.068	133267	N	1	0	
08:53.768	133442	N	1	0	
08:54.460	133615	N	1	0	
08:55.148	133787	N	1	0	
08:55.844	133961	N	1	0	
08:56.536	134134	N	1	0	
08:57.224	134306	N	1	0	
08:57.916	134479	N	1	0	
08:58.608	134652	N	1	0	
08:59.316	134829	N	1	0	
09:00.012	135003	N	1	0	
09:00.716	135179	N	1	0	
09:01.432	135358	N	1	0	
09:02.144	135536	N	1	0	
09:02.840	135710	N	1	0	
09:03.548	135887	N	1	0	
09:04.256	136064	N	1	0	
09:04.964	136241	N	1	0	
09:05.656	136414	N	1	0	
09:06.360	136590	N	1	0	
09:07.068	136767	N	1	0	
09:07.776	136944	N	1	0	
09:08.468	137117	N	1	0	
09:09.168	137292	N	1	0	
09:09.872	137468	N	1	0	
09:10.572	137643	N	1	0	
09:11.264	137816	N	1	0	
09:11.960	137990	N	1	0	
09:12.656	138164	N	1	0	
09:13.356	138339	N	1	0	
09:14.044	138511	N	1	0	
09:14.736	138684	N	1	0	
09:15.428	138857	N	1	0	
09:16.112	139028	N	1	0	
09:16.800	139200	N	1	0	
09:17.496	139374	N	1	0	
09:18.192	139548	N	1	0	
09:18.884	139721	N	1	0	
09:19.580	139895	N	1	0	
09:20.276	140069	N	1	0	
09:20.976	140244	N	1	0	
09:21.676	140419	N	1	0	
09:22.376	140594	N	1	0	
09:23.080	140770	N	1	0	
09:23.780	140945	N	1	0	
09:24.480	141120	N	1	0	
09:25.188	141297	N	1	0	
09:25.376	141344	N	1	0	
09:25.880	141470	N	1	0	
09:26.580	141645	N	1	0	
09:27.280	141820	N	1	0	
09:27.976	141994	N	1	0	
09:28.680	142170	N	1	0	
09:29.384	142346	N	1	0	
09:29.628	142407	N	1	0	
09:30.076	142519	N	1	0	
09:30.776	142694	N	1	0	
09:31.476	142869	N	1	0	
09:32.176	143044	N	1	0	
09:32.876	143219	N	1	0	
09:33.580	143395	N	1	0	
09:34.268	143567	N	1	0	
09:34.964	143741	N	1	0	
09:35.664	143916	N	1	0	
09:36.348	144087	N	1	0	
09:37.048	144262	N	1	0	
09:37.728	144432	N	1	0	
09:38.420	144605	N	1	0	
09:39.112	144778	N	1	0	
09:39.792	144948	N	1	0	
09:40.476	145119	N	1	0	
09:41.168	145292	N	1	0	
09:41.844	145461	N	1	0	
09:42.532	145633	N	1	0	
09:43.208	145802	N	1	0	
09:43.892	145973	N	1	0	
09:44.576	146144	N	1	0	
09:45.256	146314	N	1	0	
09:45.940	146485	N	1	0	
09:46.620	146655	N	1	0	
09:47.248	146812	N	1	0	
09:47.988	146997	N	1	0	
09:48.668	147167	N	1	0	
09:49.348	147337	N	1	0	
09:50.024	147506	N	1	0	
09:50.700	147675	N	1	0	
09:51.380	147845	N	1	0	
09:52.064	148016	N	1	0	
09:52.736	148184	N	1	0	
09:53.428	148357	N	1	0	
09:54.112	148528	N	1	0	
09:54.792	148698	N	1	0	
09:55.492	148873	N	1	0	
09:56.172	149043	N	1	0	
09:56.856	149214	N	1	0	
09:57.532	149383	N	1	0	
09:58.212	149553	N	1	0	
09:58.884	149721	N	1	0	
09:59.556	149889	N	1	0	
10:00.240	150060	N	1	0	
10:00.904	150226	N	1	0	
10:01.588	150397	N	1	0	
10:02.276	150569	N	1	0	
10:02.952	150738	N	1	0	
10:03.636	150909	N	1	0	
10:04.320	151080	N	1	0	
10:04.996	151249	N	1	0	
10:05.676	151419	N	1	0	
10:06.360	151590	N	1	0	
10:07.036	151759	N	1	0	
10:07.704	151926	N	1	0	
10:08.380	152095	N	1	0	
10:09.052	152263	N	1	0	
10:09.720	152430	N	1	0	
10:10.392	152598	N	1	0	
10:11.064	152766	N	1	0	
10:11.728	152932	N	1	0	
10:12.396	153099	N	1	0	
10:12.880	153220	N	1	0	
10:13.744	153436	N	1	0	
10:14.408	153602	N	1	0	
10:14.904	153726	N	1	0	
10:15.748	153937	N	1	0	
10:16.412	154103	N	1	0	
10:17.088	154272	N	1	0	
10:17.752	154438	N	1	0	
10:18.424	154606	N	1	0	
10:19.100	154775	N	1	0	
10:19.768	154942	N	1	0	
10:20.440	155110	N	1	0	
10:21.116	155279	N	1	0	
10:21.780	155445	N	1	0	
10:22.452	155613	N	1	0	
10:23.124	155781	N	1	0	
10:23.748	155937	N	1	0	
10:24.456	156114	N	1	0	
10:25.128	156282	N	1	0	
10:25.668	156417	N	1	0	
10:26.464	156616	N	1	0	
10:27.132	156783	N	1	0	
10:27.824	156956	N	1	0	
10:28.472	157118	N	1	0	
10:29.140	157285	N	1	0	
10:29.416	157354	N	1	0	
10:29.764	157441	N	1	0	
10:30.480	157620	N	1	0	
10:31.136	157784	N	1	0	
10:31.500	157875	N	1	0	
10:31.812	157953	N	1	0	
10:32.480	158120	N	1	0	
10:33.152	158288	N	1	0	
10:33.368	158342	N	1	0	
10:33.828	158457	N	1	0	
10:34.492	158623	N	1	0	
10:35.156	158789	N	1	0	
10:35.360	158840	N	1	0	
10:35.828	158957	N	1	0	
10:36.488	159122	N	1	0	
10:37.092	159273	N	1	0	
10:37.816	159454	N	1	0	
10:38.480	159620	N	1	0	
10:39.152	159788	N	1	0	
10:39.816	159954	N	1	0	
10:40.484	160121	N	1	0	
10:41.044	160261	N	1	0	
10:41.820	160455	N	1	0	
10:42.472	160618	N	1	0	
10:42.820	160705	N	1	0	
10:43.140	160785	N	1	0	
10:43.812	160953	N	1	0	
10:44.468	161117	N	1	0	
10:45.136	161284	N	1	0	
10:45.804	161451	N	1	0	
10:46.456	161614	N	1	0	
10:47.124	161781	N	1	0	
10:47.796	161949	N	1	0	
10:48.464	162116	N	1	0	
10:49.132	162283	N	1	0	
10:49.812	162453	N	1	0	
10:50.488	162622	N	1	0	
10:51.152	162788	N	1	0	
10:51.832	162958	N	1	0	
10:52.508	163127	N	1	0	
10:53.188	163297	N	1	0	
10:53.856	163464	N	1	0	
10:54.536	163634	N	1	0	
10:55.220	163805	N	1	0	
10:55.900	163975	N	1	0	
10:56.584	164146	N	1	0	
10:57.268	164317	N	1	0	
10:57.952	164488	N	1	0	
10:58.624	164656	N	1	0	
10:59.304	164826	N	1	0	
10:59.980	164995	N	1	0	
11:00.636	165159	N	1	0	
11:01.312	165328	N	1	0	
11:01.984	165496	N	1	0	
11:02.648	165662	N	1	0	
11:03.320	165830	N	1	0	
11:03.992	165998	N	1	0	
11:04.656	166164	N	1	0	
11:05.324	166331	N	1	0	
11:06.000	166500	N	1	0	
11:06.656	166664	N	1	0	
11:07.324	166831	N	1	0	
11:07.992	166998	N	1	0	
11:08.652	167163	N	1	0	
11:09.324	167331	N	1	0	
11:09.988	167497	N	1	0	
11:10.652	167663	N	1	0	
11:11.320	167830	N	1	0	
11:11.988	167997	N	1	0	
11:12.656	168164	N	1	0	
11:13.332	168333	N	1	0	
11:14.000	168500	N	1	0	
11:14.664	168666	N	1	0	
11:15.328	168832	N	1	0	
11:15.996	168999	N	1	0	
11:16.660	169165	N	1	0	
11:17.320	169330	N	1	0	
11:17.984	169496	N	1	0	
11:18.644	169661	N	1	0	
11:19.308	169827	N	1	0	
11:19.976	169994	N	1	0	
11:20.636	170159	N	1	0	
11:21.300	170325	N	1	0	
11:21.964	170491	N	1	0	
11:22.628	170657	N	1	0	
11:23.296	170824	N	1	0	
11:23.964	170991	N	1	0	
11:24.628	171157	N	1	0	
11:25.276	171319	N	1	0	
11:25.940	171485	N	1	0	
11:26.600	171650	N	1	0	
11:27.264	171816	N	1	0	
11:27.924	171981	N	1	0	
11:28.588	172147	N	1	0	
11:29.240	172310	N	1	0	
11:29.896	172474	N	1	0	
11:30.556	172639	N	1	0	
11:31.216	172804	N	1	0	
11:31.876	172969	N	1	0	
11:32.536	173134	N	1	0	
11:33.208	173302	N	1	0	
11:33.868	173467	N	1	0	
11:34.532	173633	N	1	0	
11:35.212	173803	N	1	0	
11:35.880	173970	N	1	0	
11:36.560	174140	N	1	0	
11:37.232	174308	N	1	0	
11:37.912	174478	N	1	0	
11:38.592	174648	N	1	0	
11:39.268	174817	N	1	0	
11:39.948	174987	N	1	0	
11:40.632	175158	N	1	0	
11:41.308	175327	N	1	0	
11:41.988	175497	N	1	0	
11:42.668	175667	N	1	0	
11:43.344	175836	N	1	0	
11:44.004	176001	N	1	0	
11:44.684	176171	N	1	0	
11:45.352	176338	N	1	0	
11:46.016	176504	N	1	0	
11:46.688	176672	N	1	0	
11:47.360	176840	N	1	0	
11:48.032	177008	N	1	0	
11:48.688	177172	N	1	0	
11:49.356	177339	N	1	0	
11:50.020	177505	N	1	0	
11:50.684	177671	N	1	0	
11:51.352	177838	N	1	0	
11:52.020	178005	N	1	0	
11:52.664	178166	N	1	0	
11:53.324	178331	N	1	0	
11:53.992	178498	N	1	0	
11:54.648	178662	N	1	0	
11:55.308	178827	N	1	0	
11:55.976	178994	N	1	0	
11:56.644	179161	N	1	0	
11:57.320	179330	N	1	0	
11:57.988	179497	N	1	0	
11:58.652	179663	N	1	0	
11:59.328	179832	N	1	0	
12:00.000	180000	N	1	0	
12:00.672	180168	N	1	0	
12:01.348	180337	N	1	0	
12:02.016	180504	N	1	0	
