Time	Sample	Type	chan	num	Aux
00:00.132	33	N	1	0	
00:00.984	246	|	1	0	
00:01.732	433	N	1	0	
00:02.484	621	N	1	0	
00:03.232	808	N	1	0	
00:03.988	997	N	1	0	
00:04.724	1181	N	1	0	
00:05.472	1368	N	1	0	
00:06.236	1559	N	1	0	
00:06.960	1740	N	1	0	
00:07.720	1930	N	1	0	
00:08.484	2121	N	1	0	
00:09.248	2312	N	1	0	
00:10.004	2501	N	1	0	
00:10.768	2692	N	1	0	
00:11.528	2882	N	1	0	
00:12.284	3071	N	1	0	
00:13.036	3259	N	1	0	
00:13.784	3446	N	1	0	
00:14.540	3635	N	1	0	
00:15.268	3817	N	1	0	
00:16.016	4004	N	1	0	
00:16.764	4191	N	1	0	
00:17.508	4377	N	1	0	
00:18.252	4563	N	1	0	
00:19.028	4757	N	1	0	
00:19.724	4931	N	1	0	
00:20.448	5112	N	1	0	
00:21.248	5312	N	1	0	
00:21.964	5491	N	1	0	
00:22.700	5675	N	1	0	
00:23.464	5866	N	1	0	
00:24.212	6053	N	1	0	
00:24.840	6210	N	1	0	
00:25.744	6436	N	1	0	
00:26.384	6596	N	1	0	
00:27.224	6806	N	1	0	
00:28.000	7000	N	1	0	
00:28.736	7184	N	1	0	
00:29.484	7371	N	1	0	
00:30.236	7559	N	1	0	
00:31.000	7750	N	1	0	
00:31.744	7936	N	1	0	
00:32.492	8123	N	1	0	
00:33.220	8305	N	1	0	
00:33.964	8491	N	1	0	
00:34.740	8685	N	1	0	
00:35.268	8817	N	1	0	
00:36.268	9067	N	1	0	
00:36.944	9236	N	1	0	
00:37.756	9439	N	1	0	
00:38.536	9634	|	1	0	
00:39.252	9813	N	1	0	
00:40.048	10012	N	1	0	
00:40.764	10191	N	1	0	
00:41.388	10347	N	1	0	
00:42.276	10569	N	1	0	
00:43.056	10764	N	1	0	
00:43.800	10950	N	1	0	
00:44.528	11132	N	1	0	
00:45.276	11319	N	1	0	
00:46.016	11504	N	1	0	
00:46.792	11698	N	1	0	
00:47.404	11851	N	1	0	
00:48.256	12064	N	1	0	
00:49.020	12255	N	1	0	
00:49.576	12394	N	1	0	
00:50.484	12621	N	1	0	
00:51.308	12827	N	1	0	
00:51.940	12985	N	1	0	
00:52.568	13142	N	1	0	
00:53.404	13351	N	1	0	
00:54.116	13529	N	1	0	
00:54.544	13636	N	1	0	
00:54.808	13702	N	1	0	
00:55.516	13879	N	1	0	
00:55.960	13990	N	1	0	
00:56.204	14051	N	1	0	
00:56.900	14225	N	1	0	
00:57.592	14398	N	1	0	
00:57.960	14490	N	1	0	
00:58.260	14565	N	1	0	
00:58.872	14718	N	1	0	
00:59.448	14862	N	1	0	
01:00.312	15078	N	1	0	
01:00.976	15244	N	1	0	
01:01.636	15409	N	1	0	
01:02.328	15582	N	1	0	
01:02.796	15699	N	1	0	
01:03.652	15913	N	1	0	
01:04.312	16078	N	1	0	
01:04.508	16127	N	1	0	
01:04.936	16234	N	1	0	
01:05.488	16372	N	1	0	
01:06.276	16569	N	1	0	
01:06.924	16731	N	1	0	
01:07.584	16896	N	1	0	
01:08.108	17027	|	1	0	
01:08.836	17209	N	1	0	
01:09.452	17363	N	1	0	
01:10.060	17515	N	1	0	
01:10.824	17706	N	1	0	
01:11.472	17868	N	1	0	
01:12.120	18030	N	1	0	
01:12.760	18190	N	1	0	
01:13.396	18349	N	1	0	
01:14.064	18516	N	1	0	
01:14.728	18682	N	1	0	
01:15.356	18839	N	1	0	
01:16.044	19011	N	1	0	
01:16.720	19180	N	1	0	
01:17.408	19352	N	1	0	
01:18.092	19523	N	1	0	
01:18.796	19699	N	1	0	
01:19.504	19876	N	1	0	
01:20.204	20051	N	1	0	
01:20.904	20226	N	1	0	
01:21.612	20403	N	1	0	
01:22.324	20581	N	1	0	
01:23.024	20756	N	1	0	
01:23.692	20923	N	1	0	
01:24.412	21103	N	1	0	
01:24.648	21162	N	1	0	
01:25.112	21278	N	1	0	
01:25.820	21455	N	1	0	
01:26.428	21607	N	1	0	
01:27.208	21802	N	1	0	
01:27.908	21977	N	1	0	
01:28.232	22058	N	1	0	
01:28.612	22153	N	1	0	
01:29.324	22331	N	1	0	
01:29.948	22487	N	1	0	
01:30.724	22681	N	1	0	
01:31.340	22835	N	1	0	
01:32.156	23039	N	1	0	
01:32.888	23222	N	1	0	
01:33.524	23381	N	1	0	
01:34.356	23589	N	1	0	
01:35.096	23774	N	1	0	
01:35.820	23955	N	1	0	
01:36.584	24146	N	1	0	
01:37.316	24329	N	1	0	
01:38.044	24511	N	1	0	
01:38.780	24695	N	1	0	
01:39.476	24869	N	1	0	
01:40.224	25056	N	1	0	
01:40.524	25131	N	1	0	
01:40.952	25238	N	1	0	
01:41.676	25419	N	1	0	
01:42.352	25588	N	1	0	
01:43.132	25783	N	1	0	
01:43.864	25966	N	1	0	
01:44.600	26150	N	1	0	
01:45.328	26332	N	1	0	
01:45.816	26454	N	1	0	
01:46.056	26514	N	1	0	
01:46.688	26672	N	1	0	
01:47.500	26875	N	1	0	
01:48.204	27051	N	1	0	
01:48.940	27235	N	1	0	
01:49.656	27414	N	1	0	
01:50.368	27592	N	1	0	
01:51.068	27767	N	1	0	
01:51.784	27946	N	1	0	
01:52.480	28120	N	1	0	
