Time	Sample	Type	chan	num	Aux
04:39.440	69860	N	1	0	
04:40.456	70114	N	1	0	
04:41.316	70329	|	1	0	
04:42.020	70505	|	1	0	
04:49.456	72364	N	1	0	
04:50.340	72585	N	1	0	
04:51.252	72813	N	1	0	
04:52.116	73029	N	1	0	
04:52.780	73195	|	1	0	
04:54.824	73706	N	1	0	
04:55.752	73938	N	1	0	
04:56.668	74167	N	1	0	
04:57.548	74387	N	1	0	
04:58.472	74618	N	1	0	
04:59.388	74847	N	1	0	
04:59.812	74953	N	1	0	
05:00.308	75077	N	1	0	
05:01.232	75308	N	1	0	
05:02.160	75540	N	1	0	
05:03.004	75751	N	1	0	
05:03.780	75945	|	1	0	
05:04.888	76222	N	1	0	
05:05.744	76436	|	1	0	
05:07.620	76905	N	1	0	
05:08.340	77085	|	1	0	
05:08.980	77245	|	1	0	
05:09.804	77451	|	1	0	
05:23.100	80775	|	1	0	
05:28.376	82094	N	1	0	
05:28.732	82183	|	1	0	
05:30.716	82679	N	1	0	
05:31.640	82910	N	1	0	
05:32.576	83144	N	1	0	
05:32.892	83223	|	1	0	
05:33.488	83372	N	1	0	
05:34.408	83602	N	1	0	
05:34.940	83735	|	1	0	
05:35.536	83884	N	1	0	
05:35.868	83967	|	1	0	
05:36.224	84056	N	1	0	
05:37.100	84275	N	1	0	
05:37.316	84329	|	1	0	
05:38.952	84738	N	1	0	
05:39.340	84835	|	1	0	
05:40.740	85185	N	1	0	
05:41.220	85305	|	1	0	
05:42.608	85652	N	1	0	
05:43.072	85768	N	1	0	
05:43.524	85881	N	1	0	
05:44.432	86108	|	1	0	
05:45.360	86340	N	1	0	
05:46.276	86569	N	1	0	
05:47.200	86800	N	1	0	
05:48.012	87003	N	1	0	
05:48.956	87239	N	1	0	
05:49.884	87471	N	1	0	
05:50.812	87703	N	1	0	
05:51.748	87937	N	1	0	
05:52.668	88167	N	1	0	
05:53.600	88400	N	1	0	
05:54.536	88634	|	1	0	
05:55.348	88837	|	1	0	
05:56.340	89085	N	1	0	
05:56.800	89200	|	1	0	
05:58.420	89605	|	1	0	
05:59.096	89774	|	1	0	
06:00.024	90006	N	1	0	
06:00.496	90124	N	1	0	
06:00.732	90183	N	1	0	
06:01.376	90344	|	1	0	
06:01.824	90456	N	1	0	
06:02.588	90647	|	1	0	
06:03.604	90901	N	1	0	
06:03.940	90985	|	1	0	
06:04.420	91105	|	1	0	
06:05.456	91364	N	1	0	
06:05.740	91435	N	1	0	
06:05.992	91498	|	1	0	
06:06.768	91692	|	1	0	
