Time	Sample	Type	chan	num	Aux
01:14.928	18732	N	1	0	
01:15.580	18895	N	1	0	
01:16.232	19058	N	1	0	
01:16.884	19221	N	1	0	
01:17.532	19383	N	1	0	
01:18.184	19546	N	1	0	
01:18.832	19708	N	1	0	
01:19.480	19870	N	1	0	
01:20.128	20032	N	1	0	
01:20.780	20195	N	1	0	
01:21.428	20357	N	1	0	
01:22.080	20520	N	1	0	
01:22.728	20682	N	1	0	
01:23.384	20846	N	1	0	
01:24.032	21008	N	1	0	
01:24.684	21171	N	1	0	
01:25.332	21333	N	1	0	
01:25.968	21492	N	1	0	
01:26.616	21654	N	1	0	
01:27.256	21814	N	1	0	
01:27.892	21973	N	1	0	
01:28.524	22131	N	1	0	
01:29.164	22291	N	1	0	
01:29.800	22450	N	1	0	
01:30.432	22608	N	1	0	
01:31.060	22765	N	1	0	
01:31.692	22923	N	1	0	
01:32.324	23081	N	1	0	
01:32.952	23238	N	1	0	
01:33.588	23397	N	1	0	
01:34.232	23558	N	1	0	
01:34.868	23717	N	1	0	
01:35.504	23876	N	1	0	
01:36.136	24034	N	1	0	
01:36.776	24194	N	1	0	
01:37.408	24352	N	1	0	
01:38.036	24509	N	1	0	
01:38.664	24666	N	1	0	
01:39.288	24822	N	1	0	
01:39.912	24978	N	1	0	
01:40.420	25105	N	1	0	
01:40.980	25245	|	1	0	
01:41.464	25366	|	1	0	
01:42.028	25507	|	1	0	
01:42.684	25671	N	1	0	
01:43.000	25750	N	1	0	
01:43.196	25799	|	1	0	
01:43.556	25889	N	1	0	
01:44.232	26058	|	1	0	
01:44.776	26194	|	1	0	
01:45.744	26436	N	1	0	
01:46.068	26517	N	1	0	
01:46.468	26617	|	1	0	
01:47.320	26830	N	1	0	
01:47.768	26942	N	1	0	
01:48.568	27142	N	1	0	
01:49.188	27297	N	1	0	
01:49.780	27445	N	1	0	
01:50.444	27611	N	1	0	
01:50.732	27683	N	1	0	
01:51.068	27767	N	1	0	
01:51.484	27871	|	1	0	
01:52.324	28081	N	1	0	
01:52.908	28227	N	1	0	
01:53.556	28389	N	1	0	
01:54.220	28555	N	1	0	
01:54.860	28715	N	1	0	
01:55.224	28806	|	1	0	
01:56.128	29032	N	1	0	
01:56.768	29192	N	1	0	
01:57.008	29252	N	1	0	
01:57.424	29356	N	1	0	
01:58.080	29520	N	1	0	
01:58.740	29685	N	1	0	
01:59.396	29849	N	1	0	
02:00.060	30015	N	1	0	
02:00.724	30181	N	1	0	
02:01.392	30348	N	1	0	
02:02.064	30516	N	1	0	
02:02.736	30684	N	1	0	
02:03.404	30851	N	1	0	
02:04.080	31020	N	1	0	
02:04.676	31169	|	1	0	
02:05.412	31353	N	1	0	
02:05.996	31499	|	1	0	
02:06.744	31686	N	1	0	
02:07.412	31853	N	1	0	
02:08.080	32020	N	1	0	
02:08.748	32187	N	1	0	
02:09.420	32355	N	1	0	
02:10.088	32522	N	1	0	
02:10.756	32689	N	1	0	
02:11.436	32859	N	1	0	
02:11.708	32927	N	1	0	
02:11.968	32992	N	1	0	
02:12.756	33189	N	1	0	
02:13.288	33322	N	1	0	
02:14.096	33524	N	1	0	
02:14.320	33580	N	1	0	
02:14.764	33691	N	1	0	
02:15.428	33857	N	1	0	
02:16.100	34025	N	1	0	
02:16.760	34190	N	1	0	
02:17.424	34356	N	1	0	
02:18.080	34520	N	1	0	
02:18.600	34650	N	1	0	
02:19.392	34848	N	1	0	
02:20.036	35009	N	1	0	
02:20.684	35171	N	1	0	
02:21.336	35334	N	1	0	
02:21.976	35494	N	1	0	
02:22.616	35654	N	1	0	
02:22.828	35707	N	1	0	
02:23.256	35814	N	1	0	
02:23.896	35974	N	1	0	
02:24.528	36132	N	1	0	
02:25.168	36292	N	1	0	
02:25.712	36428	N	1	0	
02:26.460	36615	N	1	0	
02:27.100	36775	N	1	0	
02:27.748	36937	N	1	0	
02:28.392	37098	N	1	0	
02:29.036	37259	N	1	0	
02:29.684	37421	N	1	0	
02:30.188	37547	N	1	0	
02:30.960	37740	N	1	0	
02:31.592	37898	N	1	0	
02:32.136	38034	N	1	0	
02:32.884	38221	N	1	0	
02:33.516	38379	N	1	0	
02:34.160	38540	N	1	0	
02:34.800	38700	N	1	0	
02:35.440	38860	N	1	0	
02:36.080	39020	N	1	0	
02:36.720	39180	N	1	0	
02:37.376	39344	N	1	0	
02:38.012	39503	N	1	0	
02:38.652	39663	N	1	0	
02:39.296	39824	N	1	0	
02:39.952	39988	N	1	0	
02:40.588	40147	N	1	0	
02:41.256	40314	N	1	0	
02:41.712	40428	|	1	0	
02:42.448	40612	N	1	0	
02:43.156	40789	N	1	0	
02:43.700	40925	N	1	0	
02:44.432	41108	N	1	0	
02:44.972	41243	|	1	0	
02:45.624	41406	|	1	0	
02:46.288	41572	N	1	0	
02:46.572	41643	|	1	0	
02:47.520	41880	N	1	0	
02:48.132	42033	|	1	0	
02:49.048	42262	N	1	0	
02:49.308	42327	N	1	0	
02:49.932	42483	|	1	0	
02:50.948	42737	|	1	0	
02:51.504	42876	|	1	0	
02:52.192	43048	|	1	0	
02:52.640	43160	|	1	0	
02:53.508	43377	|	1	0	
02:54.436	43609	N	1	0	
02:54.796	43699	N	1	0	
02:55.248	43812	|	1	0	
02:56.988	44247	|	1	0	
02:58.376	44594	N	1	0	
02:58.716	44679	N	1	0	
02:58.984	44746	|	1	0	
03:00.760	45190	N	1	0	
03:01.072	45268	N	1	0	
03:01.368	45342	N	1	0	
03:01.968	45492	N	1	0	
03:02.276	45569	N	1	0	
03:02.556	45639	|	1	0	
03:03.172	45793	N	1	0	
03:03.368	45842	N	1	0	
03:03.772	45943	N	1	0	
03:04.292	46073	N	1	0	
03:04.600	46150	N	1	0	
03:04.984	46246	N	1	0	
03:05.584	46396	N	1	0	
03:06.084	46521	|	1	0	
03:06.792	46698	N	1	0	
03:07.392	46848	N	1	0	
03:07.996	46999	|	1	0	
03:09.204	47301	N	1	0	
03:09.808	47452	N	1	0	
03:10.056	47514	N	1	0	
03:10.404	47601	N	1	0	
03:10.624	47656	N	1	0	
03:11.004	47751	N	1	0	
03:11.612	47903	N	1	0	
03:12.224	48056	N	1	0	
03:12.616	48154	N	1	0	
03:13.360	48340	N	1	0	
03:14.096	48524	N	1	0	
03:14.712	48678	N	1	0	
03:15.336	48834	N	1	0	
03:15.956	48989	N	1	0	
03:16.408	49102	N	1	0	
03:17.172	49293	|	1	0	
03:17.808	49452	N	1	0	
03:18.420	49605	N	1	0	
03:18.620	49655	N	1	0	
03:18.912	49728	|	1	0	
03:19.592	49898	|	1	0	
03:20.272	50068	N	1	0	
03:20.796	50199	N	1	0	
03:21.372	50343	N	1	0	
03:21.980	50495	N	1	0	
03:22.508	50627	N	1	0	
03:23.220	50805	N	1	0	
03:23.888	50972	N	1	0	
03:24.540	51135	N	1	0	
03:25.152	51288	N	1	0	
03:25.400	51350	N	1	0	
03:25.760	51440	N	1	0	
03:26.216	51554	|	1	0	
03:26.840	51710	N	1	0	
03:27.580	51895	N	1	0	
03:28.168	52042	N	1	0	
03:28.788	52197	N	1	0	
03:29.396	52349	N	1	0	
03:29.984	52496	N	1	0	
03:30.604	52651	N	1	0	
03:31.176	52794	N	1	0	
03:31.816	52954	N	1	0	
03:32.416	53104	N	1	0	
03:33.020	53255	N	1	0	
03:33.504	53376	N	1	0	
03:34.224	53556	N	1	0	
03:34.816	53704	N	1	0	
03:35.416	53854	N	1	0	
03:35.832	53958	N	1	0	
03:36.256	54064	N	1	0	
03:36.604	54151	|	1	0	
03:37.604	54401	|	1	0	
03:38.668	54667	|	1	0	
03:40.128	55032	N	1	0	
03:40.696	55174	N	1	0	
03:40.896	55224	|	1	0	
03:41.520	55380	|	1	0	
03:42.364	55591	N	1	0	
03:42.868	55717	N	1	0	
03:43.348	55837	|	1	0	
03:44.156	56039	N	1	0	
03:44.504	56126	N	1	0	
03:44.976	56244	|	1	0	
03:46.408	56602	N	1	0	
03:46.656	56664	N	1	0	
03:47.004	56751	|	1	0	
03:48.032	57008	|	1	0	
03:49.016	57254	|	1	0	
03:49.572	57393	|	1	0	
03:51.560	57890	|	1	0	
03:52.588	58147	|	1	0	
03:53.400	58350	N	1	0	
03:53.984	58496	N	1	0	
03:54.472	58618	N	1	0	
03:54.788	58697	N	1	0	
03:55.156	58789	|	1	0	
03:56.316	59079	N	1	0	
03:56.764	59191	N	1	0	
03:57.116	59279	N	1	0	
03:57.504	59376	N	1	0	
03:57.824	59456	N	1	0	
03:58.036	59509	N	1	0	
03:58.368	59592	|	1	0	
03:59.188	59797	|	1	0	
03:59.736	59934	N	1	0	
04:00.368	60092	|	1	0	
04:01.020	60255	|	1	0	
04:02.184	60546	N	1	0	
04:02.632	60658	N	1	0	
04:03.220	60805	N	1	0	
04:03.952	60988	|	1	0	
04:04.556	61139	N	1	0	
04:05.100	61275	N	1	0	
04:05.724	61431	N	1	0	
04:06.312	61578	N	1	0	
04:06.900	61725	N	1	0	
04:07.484	61871	N	1	0	
04:08.068	62017	N	1	0	
04:08.656	62164	N	1	0	
04:09.236	62309	N	1	0	
04:09.824	62456	N	1	0	
04:10.348	62587	N	1	0	
04:10.988	62747	N	1	0	
04:11.568	62892	N	1	0	
04:12.144	63036	N	1	0	
04:12.724	63181	N	1	0	
04:13.300	63325	N	1	0	
04:13.876	63469	N	1	0	
04:14.456	63614	N	1	0	
04:15.028	63757	N	1	0	
04:15.616	63904	N	1	0	
04:15.812	63953	N	1	0	
04:16.196	64049	N	1	0	
04:16.724	64181	N	1	0	
04:17.356	64339	N	1	0	
04:17.632	64408	|	1	0	
04:18.520	64630	N	1	0	
04:18.976	64744	N	1	0	
04:19.676	64919	N	1	0	
04:20.000	65000	|	1	0	
04:20.844	65211	N	1	0	
04:21.428	65357	N	1	0	
04:22.016	65504	N	1	0	
04:22.600	65650	N	1	0	
04:23.188	65797	N	1	0	
04:23.756	65939	N	1	0	
04:24.292	66073	N	1	0	
04:24.948	66237	N	1	0	
04:25.492	66373	N	1	0	
04:26.128	66532	N	1	0	
04:26.708	66677	N	1	0	
04:27.312	66828	N	1	0	
04:27.896	66974	N	1	0	
04:28.452	67113	N	1	0	
04:28.708	67177	N	1	0	
04:29.072	67268	N	1	0	
04:29.280	67320	N	1	0	
04:29.668	67417	N	1	0	
04:30.008	67502	N	1	0	
04:30.804	67701	N	1	0	
04:31.088	67772	N	1	0	
04:31.432	67858	N	1	0	
04:31.644	67911	N	1	0	
04:31.880	67970	N	1	0	
04:32.596	68149	N	1	0	
04:33.184	68296	N	1	0	
04:33.732	68433	N	1	0	
04:34.340	68585	|	1	0	
04:34.700	68675	N	1	0	
04:34.920	68730	N	1	0	
04:35.424	68856	N	1	0	
04:36.076	69019	N	1	0	
04:36.656	69164	N	1	0	
04:37.012	69253	N	1	0	
04:37.808	69452	N	1	0	
04:38.384	69596	N	1	0	
04:38.852	69713	N	1	0	
04:39.536	69884	N	1	0	
04:40.116	70029	N	1	0	
04:40.516	70129	N	1	0	
04:41.272	70318	N	1	0	
04:41.852	70463	N	1	0	
04:42.176	70544	N	1	0	
04:42.428	70607	N	1	0	
04:43.008	70752	N	1	0	
04:43.592	70898	|	1	0	
04:44.172	71043	N	1	0	
04:44.748	71187	N	1	0	
04:45.096	71274	N	1	0	
04:45.340	71335	N	1	0	
04:45.676	71419	N	1	0	
04:45.908	71477	N	1	0	
04:46.488	71622	N	1	0	
04:47.068	71767	N	1	0	
04:47.576	71894	N	1	0	
04:48.048	72012	|	1	0	
04:48.816	72204	N	1	0	
04:49.388	72347	|	1	0	
04:49.984	72496	N	1	0	
04:50.572	72643	N	1	0	
04:50.836	72709	N	1	0	
04:51.156	72789	N	1	0	
04:51.668	72917	N	1	0	
04:52.316	73079	N	1	0	
04:52.932	73233	N	1	0	
04:53.540	73385	N	1	0	
04:54.140	73535	|	1	0	
04:54.768	73692	N	1	0	
04:55.268	73817	N	1	0	
04:55.992	73998	N	1	0	
04:56.604	74151	N	1	0	
04:57.216	74304	N	1	0	
04:57.800	74450	N	1	0	
04:58.432	74608	N	1	0	
04:59.040	74760	N	1	0	
04:59.648	74912	N	1	0	
05:00.244	75061	N	1	0	
05:00.880	75220	N	1	0	
05:01.504	75376	N	1	0	
05:02.132	75533	N	1	0	
05:02.760	75690	N	1	0	
05:03.384	75846	N	1	0	
05:04.008	76002	N	1	0	
05:04.624	76156	N	1	0	
05:05.248	76312	N	1	0	
05:05.872	76468	N	1	0	
05:06.488	76622	N	1	0	
05:07.112	76778	N	1	0	
05:07.736	76934	N	1	0	
05:08.360	77090	N	1	0	
05:08.980	77245	N	1	0	
05:09.604	77401	N	1	0	
05:10.236	77559	N	1	0	
05:10.860	77715	N	1	0	
05:11.484	77871	N	1	0	
05:12.112	78028	N	1	0	
05:12.736	78184	N	1	0	
05:13.356	78339	N	1	0	
05:13.972	78493	N	1	0	
05:14.592	78648	N	1	0	
05:15.212	78803	N	1	0	
05:15.828	78957	N	1	0	
05:16.444	79111	N	1	0	
05:16.952	79238	N	1	0	
05:17.612	79403	|	1	0	
05:18.284	79571	|	1	0	
05:19.184	79796	|	1	0	
05:19.792	79948	N	1	0	
05:20.088	80022	|	1	0	
05:21.788	80447	N	1	0	
05:22.088	80522	N	1	0	
05:22.348	80587	|	1	0	
05:22.844	80711	|	1	0	
05:24.024	81006	|	1	0	
05:25.920	81480	|	1	0	
05:27.368	81842	N	1	0	
05:27.716	81929	N	1	0	
05:27.944	81986	N	1	0	
05:28.272	82068	N	1	0	
05:28.496	82124	|	1	0	
05:29.808	82452	|	1	0	
05:31.708	82927	N	1	0	
05:32.268	83067	N	1	0	
05:32.684	83171	N	1	0	
05:32.940	83235	N	1	0	
05:33.588	83397	|	1	0	
05:34.176	83544	N	1	0	
05:34.556	83639	N	1	0	
05:34.984	83746	|	1	0	
05:36.560	84140	N	1	0	
05:36.936	84234	|	1	0	
05:37.580	84395	|	1	0	
05:38.272	84568	N	1	0	
05:38.648	84662	N	1	0	
05:39.012	84753	N	1	0	
05:39.272	84818	N	1	0	
05:39.548	84887	N	1	0	
05:40.160	85040	N	1	0	
05:40.848	85212	N	1	0	
05:41.460	85365	N	1	0	
05:42.072	85518	N	1	0	
05:42.692	85673	N	1	0	
05:43.212	85803	N	1	0	
05:43.928	85982	N	1	0	
05:44.548	86137	N	1	0	
05:45.140	86285	N	1	0	
05:45.788	86447	N	1	0	
05:46.408	86602	N	1	0	
05:47.032	86758	N	1	0	
05:47.568	86892	N	1	0	
05:48.284	87071	N	1	0	
05:48.900	87225	N	1	0	
05:49.520	87380	N	1	0	
05:50.140	87535	N	1	0	
05:50.764	87691	N	1	0	
05:51.336	87834	N	1	0	
05:51.996	87999	N	1	0	
05:52.596	88149	N	1	0	
05:53.136	88284	N	1	0	
05:53.836	88459	N	1	0	
05:54.448	88612	N	1	0	
05:55.020	88755	N	1	0	
05:55.656	88914	N	1	0	
05:56.264	89066	N	1	0	
05:56.864	89216	N	1	0	
05:57.300	89325	N	1	0	
05:58.060	89515	N	1	0	
05:58.672	89668	N	1	0	
05:59.272	89818	N	1	0	
05:59.868	89967	N	1	0	
06:00.460	90115	N	1	0	
06:01.052	90263	N	1	0	
06:01.280	90320	N	1	0	
06:01.644	90411	N	1	0	
06:02.228	90557	N	1	0	
06:02.692	90673	N	1	0	
06:03.404	90851	N	1	0	
06:03.984	90996	N	1	0	
06:04.572	91143	N	1	0	
06:05.160	91290	|	1	0	
06:06.072	91518	N	1	0	
06:06.320	91580	|	1	0	
06:06.824	91706	|	1	0	
06:09.260	92315	N	1	0	
06:09.548	92387	|	1	0	
06:10.384	92596	|	1	0	
06:11.100	92775	|	1	0	
06:11.676	92919	N	1	0	
06:12.228	93057	N	1	0	
06:12.900	93225	|	1	0	
06:13.736	93434	|	1	0	
06:14.516	93629	N	1	0	
06:15.092	93773	|	1	0	
06:15.692	93923	|	1	0	
06:16.852	94213	N	1	0	
06:17.092	94273	N	1	0	
06:17.412	94353	N	1	0	
06:17.612	94403	N	1	0	
06:17.868	94467	|	1	0	
06:18.744	94686	|	1	0	
06:19.388	94847	N	1	0	
06:19.632	94908	|	1	0	
06:20.600	95150	N	1	0	
06:20.820	95205	N	1	0	
06:21.196	95299	N	1	0	
06:21.620	95405	N	1	0	
06:21.968	95492	N	1	0	
06:22.256	95564	N	1	0	
06:22.716	95679	N	1	0	
06:23.364	95841	|	1	0	
06:24.636	96159	N	1	0	
06:25.176	96294	|	1	0	
06:25.824	96456	N	1	0	
06:26.408	96602	|	1	0	
06:26.988	96747	N	1	0	
06:27.520	96880	N	1	0	
06:28.092	97023	N	1	0	
06:28.688	97172	|	1	0	
06:29.156	97289	|	1	0	
06:29.904	97476	N	1	0	
06:30.356	97589	N	1	0	
06:30.704	97676	N	1	0	
06:30.896	97724	|	1	0	
06:31.656	97914	N	1	0	
06:32.068	98017	N	1	0	
06:32.480	98120	|	1	0	
06:33.416	98354	N	1	0	
06:33.688	98422	|	1	0	
06:34.384	98596	|	1	0	
06:35.048	98762	|	1	0	
06:35.464	98866	|	1	0	
06:35.992	98998	N	1	0	
06:36.300	99075	N	1	0	
06:36.612	99153	|	1	0	
06:37.444	99361	N	1	0	
06:37.680	99420	N	1	0	
06:37.900	99475	N	1	0	
06:38.448	99612	|	1	0	
06:38.980	99745	N	1	0	
06:39.716	99929	N	1	0	
06:39.908	99977	|	1	0	
06:40.808	100202	N	1	0	
06:41.404	100351	N	1	0	
06:41.636	100409	|	1	0	
06:42.432	100608	N	1	0	
06:43.052	100763	N	1	0	
06:43.844	100961	N	1	0	
06:44.208	101052	N	1	0	
06:44.560	101140	|	1	0	
06:45.328	101332	N	1	0	
06:45.552	101388	N	1	0	
06:45.892	101473	|	1	0	
06:46.444	101611	N	1	0	
06:47.004	101751	N	1	0	
06:47.468	101867	N	1	0	
06:48.132	102033	N	1	0	
06:48.380	102095	|	1	0	
06:49.252	102313	N	1	0	
06:49.688	102422	N	1	0	
06:50.380	102595	N	1	0	
06:50.948	102737	N	1	0	
06:51.520	102880	N	1	0	
06:52.116	103029	N	1	0	
06:52.708	103177	N	1	0	
06:53.304	103326	N	1	0	
06:53.896	103474	N	1	0	
06:54.492	103623	N	1	0	
06:55.088	103772	N	1	0	
06:55.684	103921	N	1	0	
06:56.276	104069	N	1	0	
06:56.868	104217	N	1	0	
06:57.360	104340	N	1	0	
06:57.912	104478	|	1	0	
06:59.800	104950	|	1	0	
07:01.224	105306	N	1	0	
07:01.532	105383	N	1	0	
07:01.876	105469	N	1	0	
07:02.108	105527	N	1	0	
07:02.540	105635	|	1	0	
07:03.096	105774	N	1	0	
07:03.788	105947	N	1	0	
07:04.376	106094	|	1	0	
07:05.452	106363	|	1	0	
07:06.080	106520	|	1	0	
07:07.172	106793	|	1	0	
07:07.772	106943	N	1	0	
07:08.344	107086	N	1	0	
07:08.908	107227	N	1	0	
07:09.300	107325	N	1	0	
07:09.740	107435	N	1	0	
07:10.048	107512	N	1	0	
07:10.620	107655	N	1	0	
07:10.952	107738	|	1	0	
07:11.644	107911	N	1	0	
07:12.168	108042	N	1	0	
07:12.748	108187	|	1	0	
07:13.472	108368	N	1	0	
07:13.908	108477	|	1	0	
07:14.472	108618	|	1	0	
07:15.188	108797	N	1	0	
07:15.412	108853	|	1	0	
07:16.236	109059	N	1	0	
07:16.692	109173	|	1	0	
07:17.316	109329	|	1	0	
07:18.468	109617	|	1	0	
07:19.596	109899	|	1	0	
07:20.368	110092	|	1	0	
07:20.964	110241	|	1	0	
07:21.548	110387	N	1	0	
07:22.132	110533	N	1	0	
07:22.716	110679	N	1	0	
07:23.316	110829	N	1	0	
07:23.920	110980	N	1	0	
07:24.524	111131	N	1	0	
07:25.120	111280	N	1	0	
07:25.716	111429	N	1	0	
07:26.256	111564	N	1	0	
07:26.900	111725	N	1	0	
07:27.484	111871	N	1	0	
07:28.068	112017	N	1	0	
07:28.648	112162	N	1	0	
07:29.224	112306	N	1	0	
07:29.800	112450	N	1	0	
07:30.372	112593	N	1	0	
07:30.940	112735	N	1	0	
07:31.356	112839	|	1	0	
07:32.080	113020	N	1	0	
07:32.648	113162	N	1	0	
07:33.212	113303	N	1	0	
07:33.772	113443	N	1	0	
07:34.340	113585	N	1	0	
07:34.908	113727	N	1	0	
07:35.480	113870	|	1	0	
07:36.620	114155	N	1	0	
07:37.188	114297	N	1	0	
07:37.748	114437	N	1	0	
07:38.016	114504	|	1	0	
07:38.880	114720	N	1	0	
07:39.440	114860	N	1	0	
07:39.984	114996	N	1	0	
07:40.564	115141	N	1	0	
07:41.128	115282	N	1	0	
07:41.588	115397	|	1	0	
07:42.180	115545	N	1	0	
07:42.804	115701	N	1	0	
07:43.360	115840	N	1	0	
07:43.596	115899	|	1	0	
07:44.472	116118	N	1	0	
07:45.028	116257	N	1	0	
07:45.576	116394	N	1	0	
07:45.776	116444	N	1	0	
07:46.128	116532	N	1	0	
07:46.680	116670	N	1	0	
07:47.228	116807	N	1	0	
07:47.780	116945	N	1	0	
07:48.328	117082	N	1	0	
07:48.876	117219	N	1	0	
07:49.420	117355	N	1	0	
07:49.972	117493	N	1	0	
07:50.520	117630	N	1	0	
07:51.072	117768	N	1	0	
07:51.620	117905	N	1	0	
07:52.176	118044	N	1	0	
07:52.740	118185	N	1	0	
07:53.304	118326	N	1	0	
07:53.876	118469	N	1	0	
07:54.448	118612	N	1	0	
07:55.024	118756	N	1	0	
07:55.592	118898	N	1	0	
07:56.164	119041	N	1	0	
07:56.736	119184	|	1	0	
07:57.320	119330	N	1	0	
07:57.896	119474	N	1	0	
07:58.472	119618	N	1	0	
07:58.908	119727	N	1	0	
07:59.632	119908	N	1	0	
08:00.200	120050	N	1	0	
08:00.776	120194	N	1	0	
08:01.220	120305	N	1	0	
08:01.912	120478	N	1	0	
08:02.476	120619	N	1	0	
08:03.036	120759	N	1	0	
08:03.600	120900	N	1	0	
08:04.168	121042	N	1	0	
08:04.732	121183	N	1	0	
08:05.300	121325	N	1	0	
08:05.868	121467	N	1	0	
08:06.444	121611	N	1	0	
08:07.020	121755	N	1	0	
08:07.600	121900	N	1	0	
08:08.176	122044	N	1	0	
08:08.748	122187	N	1	0	
08:09.328	122332	N	1	0	
08:09.908	122477	N	1	0	
08:10.488	122622	N	1	0	
08:11.068	122767	N	1	0	
08:11.640	122910	N	1	0	
08:12.208	123052	N	1	0	
08:12.492	123123	N	1	0	
08:12.808	123202	N	1	0	
08:13.412	123353	N	1	0	
08:14.004	123501	N	1	0	
08:14.488	123622	N	1	0	
08:15.192	123798	N	1	0	
08:15.780	123945	N	1	0	
08:16.368	124092	N	1	0	
08:16.948	124237	N	1	0	
08:17.524	124381	N	1	0	
08:18.100	124525	N	1	0	
08:18.672	124668	N	1	0	
08:19.240	124810	N	1	0	
08:19.808	124952	N	1	0	
08:20.372	125093	N	1	0	
08:20.936	125234	N	1	0	
08:21.496	125374	N	1	0	
08:22.056	125514	N	1	0	
08:22.624	125656	N	1	0	
08:23.192	125798	N	1	0	
08:23.760	125940	N	1	0	
08:24.328	126082	N	1	0	
08:24.788	126197	N	1	0	
08:25.468	126367	N	1	0	
08:26.036	126509	N	1	0	
08:26.608	126652	N	1	0	
08:27.184	126796	N	1	0	
08:27.756	126939	N	1	0	
08:28.324	127081	N	1	0	
08:28.904	127226	N	1	0	
08:29.488	127372	N	1	0	
08:30.064	127516	N	1	0	
08:30.644	127661	N	1	0	
08:31.224	127806	N	1	0	
08:31.808	127952	N	1	0	
08:32.384	128096	N	1	0	
08:32.968	128242	N	1	0	
08:33.552	128388	N	1	0	
08:34.136	128534	N	1	0	
08:34.724	128681	N	1	0	
08:35.312	128828	|	1	0	
08:35.892	128973	N	1	0	
08:36.240	129060	|	1	0	
08:37.636	129409	|	1	0	
08:38.196	129549	N	1	0	
08:38.768	129692	|	1	0	
08:39.604	129901	|	1	0	
08:40.468	130117	N	1	0	
08:40.968	130242	N	1	0	
08:41.240	130310	N	1	0	
08:41.604	130401	N	1	0	
08:42.036	130509	|	1	0	
08:42.732	130683	N	1	0	
08:43.296	130824	N	1	0	
08:43.492	130873	N	1	0	
