Time	Sample	Type	chan	num	Aux
00:48.248	12062	N	1	0	
00:48.488	12122	N	1	0	
00:48.724	12181	N	1	0	
00:48.968	12242	N	1	0	
00:49.204	12301	N	1	0	
00:49.436	12359	N	1	0	
00:49.684	12421	N	1	0	
00:49.908	12477	|	1	0	
00:53.252	13313	N	1	0	
00:53.780	13445	N	1	0	
00:54.388	13597	N	1	0	
00:54.964	13741	N	1	0	
00:55.736	13934	N	1	0	
00:56.556	14139	N	1	0	
00:57.172	14293	N	1	0	
00:57.668	14417	|	1	0	
00:58.824	14706	N	1	0	
00:59.688	14922	N	1	0	
01:00.384	15096	N	1	0	
01:01.140	15285	N	1	0	
01:01.844	15461	N	1	0	
01:02.452	15613	N	1	0	
01:03.004	15751	N	1	0	
01:03.544	15886	N	1	0	
01:04.168	16042	N	1	0	
01:04.800	16200	N	1	0	
01:05.460	16365	N	1	0	
01:06.308	16577	N	1	0	
01:06.952	16738	N	1	0	
01:07.676	16919	N	1	0	
01:08.180	17045	N	1	0	
01:08.852	17213	N	1	0	
01:09.444	17361	N	1	0	
01:09.876	17469	N	1	0	
01:10.580	17645	N	1	0	
01:11.360	17840	N	1	0	
01:11.844	17961	N	1	0	
01:12.404	18101	N	1	0	
01:13.004	18251	N	1	0	
01:13.556	18389	N	1	0	
01:14.192	18548	N	1	0	
01:14.992	18748	N	1	0	
01:15.836	18959	N	1	0	
01:16.516	19129	N	1	0	
01:17.008	19252	N	1	0	
01:17.692	19423	N	1	0	
01:18.700	19675	N	1	0	
01:19.356	19839	N	1	0	
01:19.944	19986	N	1	0	
01:20.544	20136	N	1	0	
01:21.020	20255	N	1	0	
01:21.572	20393	N	1	0	
01:22.420	20605	N	1	0	
01:23.140	20785	N	1	0	
01:23.840	20960	N	1	0	
01:24.540	21135	N	1	0	
01:25.168	21292	N	1	0	
01:26.128	21532	N	1	0	
01:26.712	21678	N	1	0	
01:27.372	21843	N	1	0	
01:28.060	22015	N	1	0	
01:28.896	22224	N	1	0	
01:29.788	22447	N	1	0	
01:30.424	22606	N	1	0	
01:31.224	22806	N	1	0	
01:31.992	22998	N	1	0	
01:32.572	23143	N	1	0	
01:33.096	23274	N	1	0	
01:33.792	23448	N	1	0	
01:34.532	23633	N	1	0	
01:35.200	23800	N	1	0	
01:35.740	23935	N	1	0	
01:36.460	24115	N	1	0	
01:37.120	24280	N	1	0	
01:37.604	24401	|	1	0	
01:38.348	24587	N	1	0	
01:38.764	24691	N	1	0	
01:39.184	24796	N	1	0	
01:39.912	24978	N	1	0	
01:40.488	25122	N	1	0	
01:41.116	25279	N	1	0	
01:41.760	25440	|	1	0	
01:42.520	25630	N	1	0	
01:43.352	25838	|	1	0	
01:44.260	26065	N	1	0	
01:44.796	26199	|	1	0	
01:45.576	26394	N	1	0	
01:46.364	26591	N	1	0	
01:46.964	26741	|	1	0	
01:48.184	27046	N	1	0	
01:48.684	27171	|	1	0	
01:49.176	27294	N	1	0	
01:49.980	27495	N	1	0	
01:50.444	27611	N	1	0	
01:50.888	27722	N	1	0	
01:51.588	27897	N	1	0	
01:52.084	28021	N	1	0	
01:52.544	28136	N	1	0	
01:52.992	28248	N	1	0	
01:54.060	28515	N	1	0	
01:54.848	28712	N	1	0	
01:55.484	28871	N	1	0	
01:56.080	29020	N	1	0	
01:56.720	29180	N	1	0	
01:57.172	29293	N	1	0	
01:57.888	29472	|	1	0	
01:58.408	29602	N	1	0	
01:58.852	29713	N	1	0	
01:59.160	29790	|	1	0	
02:00.584	30146	|	1	0	
02:02.140	30535	N	1	0	
02:02.396	30599	|	1	0	
02:03.460	30865	|	1	0	
02:04.872	31218	N	1	0	
02:05.676	31419	|	1	0	
02:06.144	31536	|	1	0	
02:06.972	31743	N	1	0	
02:07.700	31925	|	1	0	
02:08.132	32033	N	1	0	
02:08.828	32207	N	1	0	
02:09.188	32297	|	1	0	
02:10.564	32641	N	1	0	
02:11.084	32771	|	1	0	
02:11.708	32927	N	1	0	
02:12.004	33001	N	1	0	
02:12.548	33137	|	1	0	
02:13.752	33438	|	1	0	
02:14.588	33647	N	1	0	
02:15.240	33810	N	1	0	
02:15.764	33941	N	1	0	
02:16.196	34049	N	1	0	
02:16.656	34164	N	1	0	
02:17.260	34315	N	1	0	
02:17.920	34480	N	1	0	
02:18.820	34705	N	1	0	
02:19.396	34849	N	1	0	
02:20.092	35023	N	1	0	
02:20.820	35205	N	1	0	
02:21.272	35318	N	1	0	
02:22.036	35509	N	1	0	
02:22.712	35678	N	1	0	
02:23.424	35856	N	1	0	
02:24.316	36079	N	1	0	
02:24.960	36240	|	1	0	
02:25.964	36491	N	1	0	
02:26.228	36557	N	1	0	
02:26.628	36657	N	1	0	
02:26.868	36717	N	1	0	
02:27.156	36789	N	1	0	
02:27.772	36943	N	1	0	
02:28.580	37145	N	1	0	
02:28.872	37218	|	1	0	
02:29.516	37379	N	1	0	
02:30.140	37535	|	1	0	
02:30.652	37663	N	1	0	
02:31.288	37822	N	1	0	
02:32.076	38019	|	1	0	
02:32.876	38219	|	1	0	
02:33.560	38390	N	1	0	
02:34.088	38522	N	1	0	
02:34.760	38690	N	1	0	
02:35.260	38815	N	1	0	
02:35.912	38978	N	1	0	
02:36.508	39127	N	1	0	
02:36.952	39238	N	1	0	
02:37.352	39338	N	1	0	
02:37.716	39429	N	1	0	
02:38.340	39585	N	1	0	
02:38.776	39694	N	1	0	
02:39.284	39821	N	1	0	
02:39.980	39995	N	1	0	
02:40.396	40099	N	1	0	
02:41.196	40299	N	1	0	
02:41.696	40424	N	1	0	
02:42.188	40547	N	1	0	
02:42.592	40648	N	1	0	
02:43.144	40786	N	1	0	
02:43.708	40927	N	1	0	
02:44.216	41054	N	1	0	
02:44.844	41211	N	1	0	
02:45.116	41279	N	1	0	
02:45.796	41449	N	1	0	
02:46.236	41559	N	1	0	
02:46.732	41683	N	1	0	
02:47.320	41830	N	1	0	
02:47.800	41950	N	1	0	
02:48.280	42070	N	1	0	
02:48.736	42184	N	1	0	
02:49.428	42357	N	1	0	
02:50.244	42561	N	1	0	
02:50.772	42693	N	1	0	
02:51.212	42803	N	1	0	
02:51.880	42970	N	1	0	
02:52.608	43152	N	1	0	
02:53.280	43320	N	1	0	
02:53.752	43438	N	1	0	
02:54.360	43590	N	1	0	
02:55.076	43769	N	1	0	
02:55.844	43961	N	1	0	
02:56.652	44163	N	1	0	
02:57.104	44276	N	1	0	
02:57.848	44462	N	1	0	
02:58.524	44631	N	1	0	
02:59.104	44776	N	1	0	
02:59.688	44922	N	1	0	
03:00.252	45063	N	1	0	
03:00.720	45180	N	1	0	
03:01.312	45328	N	1	0	
03:01.684	45421	N	1	0	
03:02.340	45585	N	1	0	
03:02.852	45713	N	1	0	
03:03.660	45915	N	1	0	
03:04.192	46048	N	1	0	
03:04.732	46183	N	1	0	
03:05.352	46338	N	1	0	
03:05.940	46485	N	1	0	
03:06.532	46633	N	1	0	
03:06.996	46749	N	1	0	
03:07.704	46926	N	1	0	
03:08.152	47038	N	1	0	
03:08.792	47198	N	1	0	
03:09.604	47401	N	1	0	
03:10.012	47503	N	1	0	
03:10.756	47689	N	1	0	
03:11.584	47896	N	1	0	
03:12.192	48048	N	1	0	
03:12.940	48235	N	1	0	
03:13.512	48378	N	1	0	
03:14.072	48518	N	1	0	
03:14.620	48655	N	1	0	
03:15.312	48828	N	1	0	
03:15.864	48966	N	1	0	
03:16.764	49191	N	1	0	
03:17.596	49399	N	1	0	
03:18.224	49556	N	1	0	
03:18.676	49669	N	1	0	
03:19.452	49863	N	1	0	
03:20.116	50029	N	1	0	
03:21.036	50259	N	1	0	
03:21.608	50402	N	1	0	
03:22.288	50572	N	1	0	
03:22.952	50738	N	1	0	
03:23.704	50926	N	1	0	
03:24.376	51094	N	1	0	
03:24.900	51225	N	1	0	
03:25.324	51331	N	1	0	
03:25.624	51406	N	1	0	
03:26.108	51527	N	1	0	
03:26.596	51649	N	1	0	
03:27.272	51818	N	1	0	
03:27.788	51947	N	1	0	
03:28.468	52117	N	1	0	
03:29.372	52343	N	1	0	
03:29.972	52493	N	1	0	
03:30.436	52609	N	1	0	
03:30.992	52748	N	1	0	
03:31.696	52924	N	1	0	
03:32.692	53173	N	1	0	
03:33.208	53302	N	1	0	
03:34.004	53501	N	1	0	
03:34.300	53575	|	1	0	
03:34.800	53700	N	1	0	
03:35.468	53867	N	1	0	
03:36.296	54074	|	1	0	
03:36.892	54223	|	1	0	
03:38.152	54538	N	1	0	
03:39.080	54770	N	1	0	
03:39.636	54909	N	1	0	
03:40.040	55010	|	1	0	
03:44.676	56169	N	1	0	
03:45.312	56328	N	1	0	
03:46.148	56537	|	1	0	
03:46.948	56737	N	1	0	
03:47.460	56865	N	1	0	
03:48.336	57084	N	1	0	
03:48.992	57248	N	1	0	
03:49.780	57445	N	1	0	
03:50.288	57572	N	1	0	
03:51.132	57783	N	1	0	
03:52.092	58023	N	1	0	
03:52.736	58184	N	1	0	
03:53.760	58440	N	1	0	
03:54.580	58645	N	1	0	
03:55.384	58846	|	1	0	
03:56.856	59214	N	1	0	
03:57.396	59349	N	1	0	
03:57.752	59438	|	1	0	
03:59.008	59752	N	1	0	
03:59.688	59922	N	1	0	
04:00.044	60011	|	1	0	
04:00.864	60216	N	1	0	
04:01.576	60394	N	1	0	
04:02.048	60512	N	1	0	
04:02.268	60567	N	1	0	
04:03.520	60880	N	1	0	
04:04.208	61052	N	1	0	
04:04.452	61113	|	1	0	
04:05.376	61344	N	1	0	
04:05.692	61423	N	1	0	
04:06.272	61568	N	1	0	
04:06.884	61721	N	1	0	
04:07.380	61845	N	1	0	
04:07.896	61974	N	1	0	
04:08.660	62165	N	1	0	
04:09.172	62293	N	1	0	
04:09.804	62451	N	1	0	
04:10.336	62584	N	1	0	
04:10.948	62737	N	1	0	
04:11.824	62956	N	1	0	
04:12.484	63121	N	1	0	
04:13.188	63297	N	1	0	
04:13.764	63441	N	1	0	
04:14.248	63562	N	1	0	
04:14.684	63671	N	1	0	
04:15.144	63786	N	1	0	
04:15.596	63899	N	1	0	
04:15.976	63994	N	1	0	
04:16.292	64073	N	1	0	
04:16.868	64217	N	1	0	
04:17.688	64422	N	1	0	
04:18.028	64507	N	1	0	
04:18.684	64671	N	1	0	
04:19.112	64778	N	1	0	
04:19.732	64933	N	1	0	
04:20.128	65032	N	1	0	
04:20.424	65106	N	1	0	
04:20.828	65207	N	1	0	
04:21.816	65454	N	1	0	
04:22.720	65680	N	1	0	
04:23.248	65812	N	1	0	
04:24.052	66013	N	1	0	
04:24.676	66169	N	1	0	
04:25.748	66437	N	1	0	
04:26.344	66586	N	1	0	
04:26.972	66743	N	1	0	
04:27.604	66901	N	1	0	
04:28.220	67055	N	1	0	
04:28.976	67244	N	1	0	
04:29.756	67439	N	1	0	
04:30.476	67619	N	1	0	
04:31.088	67772	N	1	0	
04:31.816	67954	N	1	0	
04:32.312	68078	N	1	0	
04:32.792	68198	N	1	0	
04:33.624	68406	N	1	0	
04:34.232	68558	N	1	0	
04:34.856	68714	N	1	0	
04:35.432	68858	N	1	0	
04:36.028	69007	N	1	0	
04:36.584	69146	N	1	0	
04:37.376	69344	N	1	0	
04:38.136	69534	N	1	0	
04:38.856	69714	N	1	0	
04:39.564	69891	N	1	0	
04:40.324	70081	N	1	0	
04:40.940	70235	N	1	0	
04:41.444	70361	N	1	0	
04:42.032	70508	N	1	0	
04:42.904	70726	N	1	0	
04:43.652	70913	N	1	0	
04:44.356	71089	N	1	0	
04:44.764	71191	N	1	0	
04:45.236	71309	N	1	0	
04:46.016	71504	N	1	0	
04:46.832	71708	N	1	0	
04:47.428	71857	N	1	0	
04:48.232	72058	N	1	0	
04:48.848	72212	N	1	0	
04:49.604	72401	N	1	0	
04:50.196	72549	N	1	0	
04:50.708	72677	N	1	0	
04:51.196	72799	N	1	0	
04:51.824	72956	N	1	0	
04:52.476	73119	N	1	0	
04:53.188	73297	N	1	0	
04:53.740	73435	N	1	0	
04:54.696	73674	N	1	0	
04:55.508	73877	N	1	0	
04:56.284	74071	N	1	0	
04:57.156	74289	N	1	0	
04:57.924	74481	N	1	0	
04:58.936	74734	N	1	0	
04:59.564	74891	N	1	0	
05:00.116	75029	N	1	0	
05:00.616	75154	N	1	0	
05:01.364	75341	N	1	0	
05:01.872	75468	N	1	0	
05:02.516	75629	N	1	0	
05:03.096	75774	N	1	0	
05:03.648	75912	N	1	0	
05:04.228	76057	N	1	0	
05:04.676	76169	N	1	0	
05:05.632	76408	N	1	0	
05:06.208	76552	N	1	0	
05:07.332	76833	N	1	0	
05:08.100	77025	N	1	0	
05:08.632	77158	N	1	0	
05:09.328	77332	N	1	0	
05:09.800	77450	N	1	0	
05:10.556	77639	N	1	0	
05:11.328	77832	N	1	0	
05:11.960	77990	N	1	0	
05:12.420	78105	N	1	0	
05:13.184	78296	N	1	0	
05:14.040	78510	N	1	0	
05:14.676	78669	N	1	0	
05:15.392	78848	N	1	0	
05:15.788	78947	N	1	0	
05:16.240	79060	N	1	0	
05:16.940	79235	N	1	0	
05:17.620	79405	N	1	0	
05:18.452	79613	N	1	0	
05:19.032	79758	N	1	0	
05:19.532	79883	N	1	0	
05:20.224	80056	N	1	0	
05:20.772	80193	N	1	0	
05:21.560	80390	N	1	0	
05:22.092	80523	N	1	0	
05:22.672	80668	N	1	0	
05:23.376	80844	N	1	0	
05:23.916	80979	N	1	0	
05:24.452	81113	N	1	0	
05:25.076	81269	N	1	0	
05:25.588	81397	N	1	0	
05:26.420	81605	N	1	0	
05:27.428	81857	N	1	0	
05:28.316	82079	N	1	0	
05:28.900	82225	N	1	0	
05:29.752	82438	N	1	0	
05:30.384	82596	N	1	0	
05:31.116	82779	N	1	0	
05:31.768	82942	N	1	0	
05:32.388	83097	N	1	0	
05:33.080	83270	N	1	0	
05:33.892	83473	N	1	0	
05:34.564	83641	N	1	0	
05:35.220	83805	N	1	0	
05:35.684	83921	N	1	0	
05:36.408	84102	N	1	0	
05:36.980	84245	N	1	0	
05:37.736	84434	N	1	0	
05:38.316	84579	N	1	0	
05:38.928	84732	N	1	0	
05:39.576	84894	N	1	0	
05:40.396	85099	N	1	0	
05:41.164	85291	N	1	0	
05:41.608	85402	N	1	0	
05:42.300	85575	N	1	0	
05:43.112	85778	N	1	0	
05:43.692	85923	N	1	0	
05:44.536	86134	N	1	0	
05:45.016	86254	N	1	0	
05:45.580	86395	N	1	0	
05:46.252	86563	N	1	0	
05:46.796	86699	N	1	0	
05:47.352	86838	N	1	0	
05:48.100	87025	N	1	0	
05:48.508	87127	N	1	0	
05:49.164	87291	N	1	0	
05:49.928	87482	N	1	0	
05:50.432	87608	N	1	0	
05:51.092	87773	N	1	0	
05:51.716	87929	N	1	0	
05:52.388	88097	N	1	0	
05:53.412	88353	N	1	0	
05:53.936	88484	N	1	0	
05:54.380	88595	N	1	0	
05:55.196	88799	N	1	0	
05:55.792	88948	N	1	0	
05:56.400	89100	N	1	0	
05:57.132	89283	N	1	0	
05:57.788	89447	N	1	0	
05:58.424	89606	N	1	0	
05:58.988	89747	N	1	0	
05:59.780	89945	N	1	0	
06:00.592	90148	N	1	0	
06:01.228	90307	N	1	0	
06:02.104	90526	N	1	0	
06:02.820	90705	N	1	0	
06:03.348	90837	N	1	0	
06:04.320	91080	N	1	0	
06:04.980	91245	N	1	0	
06:05.420	91355	N	1	0	
06:05.888	91472	N	1	0	
06:06.664	91666	N	1	0	
06:07.228	91807	N	1	0	
06:07.944	91986	N	1	0	
06:08.812	92203	N	1	0	
06:09.532	92383	N	1	0	
06:10.300	92575	N	1	0	
06:10.928	92732	N	1	0	
06:11.608	92902	N	1	0	
06:12.152	93038	N	1	0	
06:12.680	93170	N	1	0	
06:13.420	93355	N	1	0	
06:14.020	93505	N	1	0	
06:14.720	93680	N	1	0	
06:15.344	93836	N	1	0	
06:15.880	93970	N	1	0	
06:16.544	94136	N	1	0	
06:17.380	94345	N	1	0	
06:18.176	94544	N	1	0	
06:18.868	94717	N	1	0	
06:19.628	94907	N	1	0	
06:20.272	95068	N	1	0	
06:20.972	95243	N	1	0	
06:21.624	95406	N	1	0	
06:21.892	95473	N	1	0	
06:22.308	95577	N	1	0	
06:22.756	95689	N	1	0	
06:23.500	95875	N	1	0	
06:24.356	96089	N	1	0	
06:25.180	96295	N	1	0	
06:25.996	96499	N	1	0	
06:26.604	96651	N	1	0	
06:27.216	96804	N	1	0	
06:27.912	96978	N	1	0	
06:28.512	97128	N	1	0	
06:29.024	97256	N	1	0	
06:29.472	97368	N	1	0	
06:29.964	97491	N	1	0	
06:30.928	97732	N	1	0	
06:31.500	97875	N	1	0	
06:31.932	97983	N	1	0	
06:32.436	98109	N	1	0	
06:33.180	98295	N	1	0	
06:33.856	98464	N	1	0	
06:34.660	98665	N	1	0	
06:35.724	98931	N	1	0	
06:36.376	99094	N	1	0	
06:36.916	99229	N	1	0	
06:37.512	99378	N	1	0	
06:38.004	99501	N	1	0	
06:38.540	99635	N	1	0	
06:39.448	99862	N	1	0	
06:40.040	100010	N	1	0	
06:40.668	100167	N	1	0	
06:41.120	100280	N	1	0	
06:41.560	100390	N	1	0	
06:42.284	100571	N	1	0	
06:43.240	100810	N	1	0	
06:43.964	100991	N	1	0	
06:44.884	101221	N	1	0	
06:45.404	101351	N	1	0	
06:46.132	101533	N	1	0	
06:46.656	101664	N	1	0	
06:47.200	101800	N	1	0	
06:47.640	101910	N	1	0	
06:48.224	102056	N	1	0	
06:48.944	102236	N	1	0	
06:49.452	102363	N	1	0	
06:49.912	102478	N	1	0	
06:50.504	102626	N	1	0	
06:51.068	102767	N	1	0	
06:51.400	102850	N	1	0	
06:52.096	103024	N	1	0	
06:52.300	103075	N	1	0	
06:53.032	103258	N	1	0	
06:53.632	103408	N	1	0	
06:54.412	103603	N	1	0	
06:55.168	103792	N	1	0	
06:55.676	103919	N	1	0	
06:56.112	104028	N	1	0	
06:57.052	104263	N	1	0	
06:57.780	104445	N	1	0	
06:58.560	104640	N	1	0	
06:59.144	104786	N	1	0	
06:59.944	104986	N	1	0	
07:00.440	105110	N	1	0	
07:01.152	105288	N	1	0	
07:01.912	105478	N	1	0	
07:02.448	105612	N	1	0	
07:02.984	105746	N	1	0	
07:03.540	105885	N	1	0	
07:04.356	106089	N	1	0	
07:04.972	106243	N	1	0	
07:05.376	106344	N	1	0	
07:05.980	106495	N	1	0	
07:06.864	106716	N	1	0	
07:07.396	106849	N	1	0	
07:08.024	107006	N	1	0	
07:08.732	107183	N	1	0	
07:09.160	107290	N	1	0	
07:09.456	107364	N	1	0	
07:10.240	107560	N	1	0	
07:10.848	107712	N	1	0	
07:11.420	107855	N	1	0	
07:12.216	108054	N	1	0	
07:12.976	108244	N	1	0	
07:13.536	108384	N	1	0	
07:14.284	108571	N	1	0	
07:15.108	108777	N	1	0	
07:15.588	108897	N	1	0	
07:16.444	109111	N	1	0	
07:17.012	109253	N	1	0	
07:17.540	109385	N	1	0	
07:18.072	109518	N	1	0	
07:18.680	109670	N	1	0	
07:19.432	109858	N	1	0	
07:19.916	109979	N	1	0	
07:20.668	110167	N	1	0	
07:21.108	110277	N	1	0	
07:21.676	110419	N	1	0	
07:22.184	110546	N	1	0	
07:22.764	110691	N	1	0	
07:23.476	110869	N	1	0	
07:23.964	110991	N	1	0	
07:24.452	111113	N	1	0	
07:24.980	111245	N	1	0	
07:25.544	111386	N	1	0	
07:26.056	111514	N	1	0	
07:26.716	111679	N	1	0	
07:27.412	111853	N	1	0	
07:28.008	112002	N	1	0	
07:28.736	112184	N	1	0	
07:29.420	112355	N	1	0	
07:30.012	112503	N	1	0	
07:30.636	112659	N	1	0	
07:31.332	112833	N	1	0	
07:31.816	112954	N	1	0	
07:32.628	113157	N	1	0	
07:33.448	113362	N	1	0	
07:34.120	113530	N	1	0	
07:34.592	113648	N	1	0	
07:35.428	113857	N	1	0	
07:36.020	114005	N	1	0	
07:36.608	114152	N	1	0	
07:37.104	114276	N	1	0	
07:37.564	114391	N	1	0	
07:38.200	114550	N	1	0	
07:38.608	114652	N	1	0	
07:39.288	114822	|	1	0	
07:40.412	115103	N	1	0	
07:40.948	115237	N	1	0	
07:41.684	115421	N	1	0	
07:42.480	115620	N	1	0	
07:43.204	115801	N	1	0	
07:43.820	115955	N	1	0	
07:44.408	116102	N	1	0	
07:44.924	116231	N	1	0	
07:45.140	116285	N	1	0	
07:45.436	116359	N	1	0	
07:45.988	116497	N	1	0	
07:46.508	116627	N	1	0	
07:47.184	116796	N	1	0	
07:48.108	117027	N	1	0	
07:49.144	117286	N	1	0	
07:49.828	117457	N	1	0	
07:50.700	117675	N	1	0	
07:51.484	117871	N	1	0	
07:52.016	118004	N	1	0	
07:52.748	118187	N	1	0	
07:53.804	118451	N	1	0	
07:54.280	118570	N	1	0	
07:55.016	118754	N	1	0	
07:55.672	118918	N	1	0	
07:56.324	119081	N	1	0	
07:56.860	119215	N	1	0	
07:58.020	119505	N	1	0	
07:58.756	119689	N	1	0	
07:59.316	119829	N	1	0	
07:59.864	119966	N	1	0	
08:00.524	120131	N	1	0	
08:01.048	120262	N	1	0	
08:01.656	120414	N	1	0	
08:02.388	120597	N	1	0	
08:03.052	120763	N	1	0	
08:03.928	120982	N	1	0	
08:04.684	121171	N	1	0	
08:05.320	121330	N	1	0	
08:06.104	121526	N	1	0	
08:06.624	121656	N	1	0	
08:07.292	121823	N	1	0	
08:08.012	122003	N	1	0	
08:08.712	122178	N	1	0	
08:09.188	122297	N	1	0	
08:09.636	122409	N	1	0	
08:10.560	122640	N	1	0	
08:11.068	122767	N	1	0	
08:11.780	122945	N	1	0	
08:12.656	123164	N	1	0	
08:13.520	123380	N	1	0	
08:14.132	123533	N	1	0	
08:14.796	123699	N	1	0	
08:15.380	123845	N	1	0	
08:16.040	124010	N	1	0	
08:16.968	124242	N	1	0	
08:17.472	124368	N	1	0	
08:18.236	124559	N	1	0	
08:18.844	124711	N	1	0	
08:19.448	124862	N	1	0	
08:20.144	125036	N	1	0	
08:20.652	125163	N	1	0	
08:21.244	125311	N	1	0	
08:22.116	125529	N	1	0	
08:22.700	125675	N	1	0	
08:23.172	125793	N	1	0	
08:23.980	125995	N	1	0	
08:24.832	126208	N	1	0	
08:25.536	126384	N	1	0	
08:26.236	126559	N	1	0	
08:26.836	126709	N	1	0	
08:27.316	126829	N	1	0	
08:28.052	127013	N	1	0	
08:28.624	127156	N	1	0	
08:29.348	127337	N	1	0	
08:29.928	127482	N	1	0	
08:30.884	127721	N	1	0	
08:31.372	127843	N	1	0	
08:31.864	127966	N	1	0	
08:32.384	128096	N	1	0	
08:32.888	128222	N	1	0	
08:33.564	128391	N	1	0	
08:34.080	128520	N	1	0	
08:34.876	128719	N	1	0	
08:35.696	128924	N	1	0	
08:36.144	129036	N	1	0	
08:36.912	129228	N	1	0	
08:37.540	129385	N	1	0	
08:38.056	129514	N	1	0	
08:38.764	129691	N	1	0	
08:39.212	129803	N	1	0	
08:39.740	129935	N	1	0	
08:40.480	130120	N	1	0	
08:41.536	130384	N	1	0	
08:42.192	130548	N	1	0	
08:42.824	130706	N	1	0	
08:43.328	130832	N	1	0	
08:43.756	130939	N	1	0	
08:44.316	131079	N	1	0	
08:45.156	131289	N	1	0	
08:45.644	131411	N	1	0	
08:46.200	131550	N	1	0	
08:46.768	131692	N	1	0	
08:47.632	131908	N	1	0	
08:48.180	132045	N	1	0	
08:48.800	132200	N	1	0	
08:49.380	132345	N	1	0	
08:49.796	132449	N	1	0	
08:50.412	132603	N	1	0	
08:51.144	132786	N	1	0	
08:52.004	133001	N	1	0	
08:52.620	133155	N	1	0	
08:53.664	133416	N	1	0	
08:54.172	133543	N	1	0	
08:54.788	133697	N	1	0	
08:55.404	133851	N	1	0	
08:56.072	134018	N	1	0	
08:56.584	134146	N	1	0	
08:57.124	134281	N	1	0	
08:57.664	134416	N	1	0	
08:58.128	134532	N	1	0	
08:58.860	134715	N	1	0	
08:59.496	134874	N	1	0	
09:00.204	135051	N	1	0	
09:00.912	135228	N	1	0	
09:01.928	135482	N	1	0	
09:02.556	135639	N	1	0	
09:03.252	135813	N	1	0	
09:03.900	135975	N	1	0	
09:04.580	136145	N	1	0	
09:05.508	136377	N	1	0	
09:06.312	136578	N	1	0	
09:06.932	136733	N	1	0	
09:07.608	136902	N	1	0	
09:08.180	137045	N	1	0	
09:08.804	137201	N	1	0	
09:09.336	137334	N	1	0	
09:10.388	137597	N	1	0	
09:11.128	137782	N	1	0	
09:11.860	137965	N	1	0	
09:12.644	138161	N	1	0	
09:13.184	138296	N	1	0	
09:13.868	138467	N	1	0	
09:14.440	138610	N	1	0	
09:14.932	138733	N	1	0	
09:15.568	138892	N	1	0	
09:16.040	139010	N	1	0	
09:16.488	139122	N	1	0	
09:17.080	139270	N	1	0	
09:17.640	139410	N	1	0	
09:18.268	139567	N	1	0	
09:19.016	139754	N	1	0	
09:19.616	139904	N	1	0	
09:20.380	140095	N	1	0	
09:20.872	140218	N	1	0	
09:21.876	140469	N	1	0	
09:22.300	140575	N	1	0	
