Time	Sample	Type	chan	num	Aux
01:59.036	29759	N	1	0	
01:59.696	29924	N	1	0	
02:00.356	30089	N	1	0	
02:01.020	30255	N	1	0	
02:01.692	30423	N	1	0	
02:02.360	30590	N	1	0	
02:03.020	30755	N	1	0	
02:03.688	30922	N	1	0	
02:04.360	31090	N	1	0	
02:05.040	31260	N	1	0	
02:05.712	31428	N	1	0	
02:06.376	31594	N	1	0	
02:07.044	31761	N	1	0	
02:07.708	31927	N	1	0	
02:08.372	32093	N	1	0	
02:09.036	32259	N	1	0	
02:09.696	32424	N	1	0	
02:10.368	32592	N	1	0	
02:11.040	32760	N	1	0	
02:11.708	32927	N	1	0	
02:12.372	33093	N	1	0	
02:13.048	33262	N	1	0	
02:13.740	33435	N	1	0	
02:14.424	33606	N	1	0	
02:15.100	33775	N	1	0	
02:15.792	33948	N	1	0	
02:16.488	34122	N	1	0	
02:17.180	34295	N	1	0	
02:17.848	34462	N	1	0	
02:18.532	34633	N	1	0	
02:19.220	34805	N	1	0	
02:19.892	34973	N	1	0	
02:20.520	35130	|	1	0	
02:21.212	35303	N	1	0	
02:21.408	35352	|	1	0	
02:22.512	35628	N	1	0	
02:22.804	35701	|	1	0	
02:23.188	35797	|	1	0	
02:24.476	36119	|	1	0	
02:25.768	36442	N	1	0	
02:26.412	36603	N	1	0	
02:26.668	36667	|	1	0	
02:28.152	37038	|	1	0	
02:29.584	37396	N	1	0	
02:30.224	37556	N	1	0	
02:30.864	37716	N	1	0	
02:31.220	37805	N	1	0	
02:31.468	37867	|	1	0	
02:32.148	38037	|	1	0	
02:35.900	38975	|	1	0	
02:37.716	39429	|	1	0	
02:38.088	39522	|	1	0	
02:38.520	39630	|	1	0	
02:39.468	39867	N	1	0	
02:40.168	40042	N	1	0	
02:40.864	40216	|	1	0	
02:42.800	40700	|	1	0	
02:44.212	41053	|	1	0	
02:45.480	41370	|	1	0	
02:46.044	41511	|	1	0	
02:47.300	41825	|	1	0	
02:47.932	41983	|	1	0	
02:48.264	42066	N	1	0	
02:48.576	42144	N	1	0	
02:48.896	42224	|	1	0	
02:49.292	42323	N	1	0	
02:49.592	42398	|	1	0	
02:50.028	42507	|	1	0	
02:50.848	42712	N	1	0	
02:51.220	42805	N	1	0	
02:51.556	42889	N	1	0	
02:51.924	42981	N	1	0	
02:52.212	43053	|	1	0	
02:52.648	43162	|	1	0	
02:53.844	43461	|	1	0	
02:54.668	43667	|	1	0	
02:55.040	43760	N	1	0	
02:55.436	43859	N	1	0	
02:55.808	43952	|	1	0	
02:56.740	44185	N	1	0	
02:57.408	44352	N	1	0	
02:58.060	44515	N	1	0	
02:58.712	44678	N	1	0	
02:59.380	44845	N	1	0	
03:00.044	45011	N	1	0	
03:00.704	45176	N	1	0	
03:01.380	45345	N	1	0	
03:02.056	45514	N	1	0	
03:02.736	45684	N	1	0	
03:03.264	45816	N	1	0	
03:04.072	46018	N	1	0	
03:04.740	46185	N	1	0	
03:05.404	46351	N	1	0	
03:06.076	46519	N	1	0	
03:06.740	46685	N	1	0	
03:07.296	46824	N	1	0	
03:08.048	47012	N	1	0	
03:08.712	47178	N	1	0	
03:09.384	47346	N	1	0	
03:10.064	47516	N	1	0	
03:10.728	47682	N	1	0	
03:11.404	47851	N	1	0	
03:12.088	48022	N	1	0	
03:12.776	48194	N	1	0	
03:13.472	48368	N	1	0	
03:14.176	48544	N	1	0	
03:14.884	48721	N	1	0	
03:15.592	48898	N	1	0	
03:16.312	49078	N	1	0	
03:17.044	49261	N	1	0	
03:17.776	49444	N	1	0	
03:18.492	49623	N	1	0	
03:19.220	49805	N	1	0	
03:19.944	49986	N	1	0	
03:20.660	50165	N	1	0	
03:21.372	50343	N	1	0	
03:22.076	50519	N	1	0	
03:22.784	50696	N	1	0	
03:23.496	50874	N	1	0	
03:24.212	51053	N	1	0	
03:24.928	51232	N	1	0	
03:25.660	51415	N	1	0	
03:26.384	51596	N	1	0	
03:27.096	51774	N	1	0	
03:27.824	51956	N	1	0	
03:28.544	52136	N	1	0	
03:29.276	52319	N	1	0	
03:29.996	52499	N	1	0	
03:30.724	52681	N	1	0	
03:31.460	52865	N	1	0	
03:32.196	53049	N	1	0	
03:32.908	53227	N	1	0	
03:33.624	53406	N	1	0	
03:34.352	53588	N	1	0	
03:35.088	53772	N	1	0	
03:35.824	53956	N	1	0	
03:36.544	54136	N	1	0	
03:37.260	54315	N	1	0	
03:37.988	54497	N	1	0	
03:38.696	54674	N	1	0	
03:39.404	54851	N	1	0	
03:40.100	55025	N	1	0	
03:40.816	55204	N	1	0	
03:41.532	55383	N	1	0	
03:42.240	55560	N	1	0	
03:42.936	55734	N	1	0	
03:43.640	55910	N	1	0	
03:44.340	56085	N	1	0	
03:45.032	56258	N	1	0	
03:45.712	56428	N	1	0	
03:46.400	56600	N	1	0	
03:47.092	56773	N	1	0	
03:47.780	56945	N	1	0	
03:48.480	57120	N	1	0	
03:49.164	57291	N	1	0	
03:49.868	57467	N	1	0	
03:50.576	57644	N	1	0	
03:51.276	57819	N	1	0	
03:51.976	57994	N	1	0	
03:52.676	58169	N	1	0	
03:53.376	58344	N	1	0	
03:54.068	58517	N	1	0	
03:54.768	58692	N	1	0	
03:55.476	58869	N	1	0	
03:56.176	59044	N	1	0	
03:56.876	59219	N	1	0	
03:57.576	59394	N	1	0	
03:58.272	59568	N	1	0	
03:58.980	59745	N	1	0	
03:59.684	59921	N	1	0	
04:00.380	60095	N	1	0	
04:01.084	60271	N	1	0	
04:01.808	60452	N	1	0	
04:02.520	60630	N	1	0	
04:03.220	60805	N	1	0	
04:03.920	60980	N	1	0	
04:04.620	61155	N	1	0	
04:05.312	61328	N	1	0	
04:06.000	61500	N	1	0	
04:06.688	61672	N	1	0	
04:07.384	61846	N	1	0	
04:08.076	62019	N	1	0	
04:08.756	62189	N	1	0	
04:09.428	62357	N	1	0	
04:10.108	62527	N	1	0	
04:10.784	62696	N	1	0	
04:11.460	62865	N	1	0	
04:12.136	63034	N	1	0	
04:12.804	63201	N	1	0	
04:13.492	63373	N	1	0	
04:14.192	63548	N	1	0	
04:14.896	63724	N	1	0	
04:15.592	63898	N	1	0	
04:16.292	64073	N	1	0	
04:16.980	64245	N	1	0	
04:17.660	64415	N	1	0	
04:18.332	64583	N	1	0	
04:18.996	64749	N	1	0	
04:19.660	64915	N	1	0	
04:20.320	65080	N	1	0	
04:20.988	65247	N	1	0	
04:21.660	65415	N	1	0	
04:22.332	65583	N	1	0	
04:23.008	65752	N	1	0	
04:23.684	65921	N	1	0	
04:24.360	66090	N	1	0	
04:25.040	66260	N	1	0	
04:25.728	66432	N	1	0	
04:26.412	66603	N	1	0	
04:27.100	66775	N	1	0	
04:27.808	66952	N	1	0	
04:28.516	67129	N	1	0	
04:29.220	67305	N	1	0	
04:29.916	67479	N	1	0	
04:30.616	67654	N	1	0	
04:31.308	67827	N	1	0	
04:32.008	68002	N	1	0	
04:32.708	68177	N	1	0	
04:33.400	68350	N	1	0	
04:34.080	68520	N	1	0	
04:34.760	68690	N	1	0	
04:35.436	68859	N	1	0	
04:36.108	69027	N	1	0	
04:36.776	69194	N	1	0	
04:37.440	69360	N	1	0	
04:38.112	69528	N	1	0	
04:38.784	69696	N	1	0	
04:39.452	69863	N	1	0	
04:40.124	70031	N	1	0	
04:40.792	70198	N	1	0	
04:41.460	70365	N	1	0	
04:42.128	70532	N	1	0	
04:42.792	70698	N	1	0	
04:43.456	70864	N	1	0	
04:44.120	71030	N	1	0	
04:44.784	71196	N	1	0	
04:45.444	71361	N	1	0	
04:46.096	71524	N	1	0	
04:46.752	71688	N	1	0	
04:47.404	71851	N	1	0	
04:48.060	72015	N	1	0	
04:48.708	72177	N	1	0	
04:49.352	72338	N	1	0	
04:50.004	72501	N	1	0	
04:50.648	72662	N	1	0	
04:51.288	72822	N	1	0	
04:51.928	72982	N	1	0	
04:52.572	73143	N	1	0	
04:53.208	73302	N	1	0	
04:53.844	73461	N	1	0	
04:54.480	73620	N	1	0	
04:55.120	73780	N	1	0	
04:55.752	73938	N	1	0	
04:56.388	74097	N	1	0	
04:57.020	74255	N	1	0	
04:57.648	74412	N	1	0	
04:58.276	74569	N	1	0	
04:58.904	74726	N	1	0	
04:59.528	74882	N	1	0	
05:00.152	75038	N	1	0	
05:00.772	75193	N	1	0	
05:01.396	75349	N	1	0	
05:02.016	75504	N	1	0	
05:02.644	75661	|	1	0	
05:03.268	75817	N	1	0	
05:03.888	75972	N	1	0	
05:04.512	76128	N	1	0	
05:05.148	76287	N	1	0	
05:05.788	76447	N	1	0	
05:06.432	76608	N	1	0	
05:07.072	76768	N	1	0	
05:07.720	76930	N	1	0	
05:08.364	77091	N	1	0	
05:09.012	77253	N	1	0	
05:09.656	77414	N	1	0	
05:10.300	77575	N	1	0	
05:10.944	77736	N	1	0	
05:11.576	77894	N	1	0	
05:12.232	78058	N	1	0	
05:12.868	78217	N	1	0	
05:13.508	78377	N	1	0	
05:14.144	78536	N	1	0	
05:14.780	78695	N	1	0	
05:15.416	78854	N	1	0	
05:16.060	79015	N	1	0	
05:16.696	79174	N	1	0	
05:17.336	79334	N	1	0	
05:17.976	79494	N	1	0	
05:18.616	79654	N	1	0	
05:19.260	79815	N	1	0	
05:19.816	79954	|	1	0	
05:20.536	80134	N	1	0	
05:21.184	80296	N	1	0	
05:21.828	80457	N	1	0	
05:22.472	80618	N	1	0	
05:23.116	80779	N	1	0	
05:23.760	80940	N	1	0	
05:24.132	81033	N	1	0	
05:24.404	81101	N	1	0	
05:25.048	81262	N	1	0	
05:25.684	81421	N	1	0	
05:26.320	81580	N	1	0	
05:26.956	81739	N	1	0	
05:27.604	81901	N	1	0	
05:28.248	82062	N	1	0	
05:28.896	82224	N	1	0	
05:29.548	82387	N	1	0	
05:30.204	82551	N	1	0	
05:30.860	82715	N	1	0	
05:31.516	82879	N	1	0	
05:32.176	83044	N	1	0	
05:32.832	83208	N	1	0	
05:33.484	83371	N	1	0	
05:34.132	83533	N	1	0	
05:34.776	83694	N	1	0	
05:35.420	83855	N	1	0	
05:36.064	84016	N	1	0	
05:36.700	84175	N	1	0	
05:37.336	84334	N	1	0	
05:37.976	84494	N	1	0	
05:38.616	84654	N	1	0	
05:39.248	84812	N	1	0	
05:39.880	84970	N	1	0	
05:40.504	85126	N	1	0	
05:41.152	85288	N	1	0	
05:41.824	85456	N	1	0	
05:42.484	85621	N	1	0	
05:43.148	85787	N	1	0	
05:43.432	85858	N	1	0	
05:43.812	85953	N	1	0	
05:44.472	86118	N	1	0	
05:45.128	86282	N	1	0	
05:45.772	86443	N	1	0	
05:46.424	86606	N	1	0	
05:47.060	86765	N	1	0	
05:47.700	86925	N	1	0	
05:48.336	87084	N	1	0	
05:48.972	87243	N	1	0	
05:49.604	87401	N	1	0	
05:50.252	87563	N	1	0	
05:50.920	87730	N	1	0	
05:51.580	87895	N	1	0	
05:52.256	88064	N	1	0	
05:52.932	88233	N	1	0	
05:53.608	88402	N	1	0	
05:54.280	88570	N	1	0	
05:54.960	88740	N	1	0	
05:55.636	88909	N	1	0	
05:56.308	89077	N	1	0	
05:56.988	89247	N	1	0	
05:57.668	89417	N	1	0	
05:58.340	89585	N	1	0	
05:59.004	89751	N	1	0	
05:59.676	89919	N	1	0	
06:00.336	90084	N	1	0	
06:00.988	90247	N	1	0	
06:01.356	90339	N	1	0	
06:01.556	90389	N	1	0	
06:02.300	90575	N	1	0	
06:02.952	90738	N	1	0	
06:03.604	90901	N	1	0	
06:04.224	91056	N	1	0	
06:04.904	91226	N	1	0	
06:05.544	91386	N	1	0	
06:06.204	91551	N	1	0	
06:06.680	91670	N	1	0	
06:07.148	91787	N	1	0	
06:07.472	91868	N	1	0	
06:08.124	92031	N	1	0	
06:08.756	92189	N	1	0	
06:09.400	92350	N	1	0	
06:10.036	92509	N	1	0	
06:10.668	92667	N	1	0	
06:11.300	92825	N	1	0	
06:11.932	92983	N	1	0	
06:12.568	93142	N	1	0	
06:13.200	93300	N	1	0	
06:13.840	93460	|	1	0	
06:14.484	93621	N	1	0	
06:15.120	93780	N	1	0	
06:15.764	93941	N	1	0	
06:16.404	94101	N	1	0	
06:16.996	94249	|	1	0	
06:18.332	94583	N	1	0	
06:18.800	94700	|	1	0	
06:19.628	94907	N	1	0	
06:20.268	95067	N	1	0	
06:20.912	95228	N	1	0	
06:21.416	95354	|	1	0	
06:22.184	95546	N	1	0	
06:22.820	95705	N	1	0	
06:23.464	95866	N	1	0	
06:23.744	95936	|	1	0	
06:24.736	96184	N	1	0	
06:25.376	96344	N	1	0	
06:25.836	96459	|	1	0	
06:26.644	96661	N	1	0	
06:27.272	96818	N	1	0	
06:27.908	96977	N	1	0	
06:28.304	97076	|	1	0	
06:29.172	97293	N	1	0	
06:29.800	97450	N	1	0	
06:30.292	97573	|	1	0	
06:31.064	97766	N	1	0	
06:31.692	97923	N	1	0	
06:32.324	98081	N	1	0	
06:32.848	98212	N	1	0	
06:33.320	98330	|	1	0	
06:33.860	98465	N	1	0	
06:34.228	98557	N	1	0	
06:34.784	98696	|	1	0	
06:36.188	99047	N	1	0	
06:36.844	99211	N	1	0	
06:37.500	99375	N	1	0	
06:37.780	99445	|	1	0	
06:38.784	99696	N	1	0	
06:39.292	99823	|	1	0	
06:40.072	100018	N	1	0	
06:40.724	100181	N	1	0	
06:41.384	100346	N	1	0	
06:42.036	100509	N	1	0	
06:42.688	100672	N	1	0	
06:43.344	100836	N	1	0	
06:43.996	100999	N	1	0	
06:44.652	101163	N	1	0	
06:45.244	101311	|	1	0	
06:45.952	101488	N	1	0	
06:46.336	101584	|	1	0	
06:47.108	101777	|	1	0	
06:47.872	101968	N	1	0	
06:48.152	102038	N	1	0	
06:48.516	102129	N	1	0	
06:49.156	102289	N	1	0	
06:49.792	102448	N	1	0	
06:50.432	102608	N	1	0	
06:51.068	102767	N	1	0	
06:51.708	102927	N	1	0	
06:52.348	103087	N	1	0	
06:52.984	103246	N	1	0	
06:53.616	103404	N	1	0	
06:54.252	103563	N	1	0	
06:54.876	103719	|	1	0	
06:55.860	103965	|	1	0	
06:56.776	104194	N	1	0	
06:57.412	104353	N	1	0	
06:58.048	104512	N	1	0	
06:58.680	104670	N	1	0	
06:59.308	104827	N	1	0	
06:59.936	104984	N	1	0	
07:00.236	105059	|	1	0	
07:00.972	105243	|	1	0	
07:01.724	105431	N	1	0	
07:02.476	105619	N	1	0	
07:03.108	105777	N	1	0	
07:03.736	105934	N	1	0	
07:04.028	106007	N	1	0	
07:04.360	106090	N	1	0	
07:04.988	106247	N	1	0	
07:05.608	106402	N	1	0	
07:05.868	106467	N	1	0	
07:06.236	106559	|	1	0	
07:06.848	106712	N	1	0	
07:07.468	106867	N	1	0	
07:07.740	106935	|	1	0	
07:08.692	107173	N	1	0	
07:09.304	107326	N	1	0	
07:09.852	107463	N	1	0	
07:10.172	107543	|	1	0	
07:11.148	107787	N	1	0	
07:11.764	107941	N	1	0	
07:12.380	108095	N	1	0	
07:13.004	108251	N	1	0	
07:13.632	108408	N	1	0	
07:14.256	108564	N	1	0	
07:14.888	108722	N	1	0	
07:15.524	108881	N	1	0	
07:16.160	109040	N	1	0	
07:16.808	109202	|	1	0	
07:18.096	109524	N	1	0	
07:18.732	109683	N	1	0	
07:19.368	109842	N	1	0	
07:20.008	110002	N	1	0	
07:20.656	110164	N	1	0	
07:21.300	110325	N	1	0	
07:21.952	110488	N	1	0	
07:22.600	110650	N	1	0	
07:23.252	110813	N	1	0	
07:23.800	110950	N	1	0	
07:24.548	111137	N	1	0	
07:25.132	111283	|	1	0	
07:26.120	111530	|	1	0	
07:26.448	111612	|	1	0	
07:27.496	111874	N	1	0	
07:28.088	112022	|	1	0	
07:28.992	112248	N	1	0	
07:29.616	112404	N	1	0	
07:30.232	112558	N	1	0	
07:30.752	112688	|	1	0	
07:32.080	113020	|	1	0	
07:32.956	113239	N	1	0	
07:33.304	113326	N	1	0	
07:33.916	113479	N	1	0	
07:34.528	113632	N	1	0	
07:35.140	113785	N	1	0	
07:35.752	113938	N	1	0	
07:36.184	114046	|	1	0	
07:37.584	114396	N	1	0	
07:38.172	114543	N	1	0	
07:38.808	114702	N	1	0	
07:39.396	114849	N	1	0	
07:40.028	115007	N	1	0	
07:40.636	115159	N	1	0	
07:41.256	115314	N	1	0	
07:41.868	115467	N	1	0	
07:42.488	115622	N	1	0	
07:42.972	115743	N	1	0	
07:43.712	115928	N	1	0	
07:44.332	116083	N	1	0	
07:44.824	116206	N	1	0	
07:45.572	116393	N	1	0	
07:46.200	116550	N	1	0	
07:46.824	116706	N	1	0	
07:47.064	116766	|	1	0	
07:48.088	117022	N	1	0	
07:48.396	117099	N	1	0	
07:48.712	117178	N	1	0	
07:49.344	117336	N	1	0	
07:49.972	117493	N	1	0	
07:50.608	117652	N	1	0	
07:51.240	117810	N	1	0	
07:51.872	117968	N	1	0	
07:52.188	118047	N	1	0	
07:52.512	118128	N	1	0	
07:53.156	118289	N	1	0	
07:53.392	118348	N	1	0	
07:53.796	118449	N	1	0	
07:54.436	118609	N	1	0	
07:54.732	118683	N	1	0	
07:55.084	118771	N	1	0	
07:55.736	118934	N	1	0	
07:56.380	119095	N	1	0	
07:57.024	119256	N	1	0	
07:57.672	119418	N	1	0	
07:58.320	119580	N	1	0	
07:58.956	119739	N	1	0	
07:59.608	119902	N	1	0	
08:00.248	120062	N	1	0	
08:00.884	120221	N	1	0	
08:01.524	120381	N	1	0	
08:02.152	120538	N	1	0	
08:02.784	120696	N	1	0	
08:03.412	120853	N	1	0	
08:04.052	121013	N	1	0	
08:04.688	121172	N	1	0	
08:05.324	121331	N	1	0	
08:05.960	121490	N	1	0	
08:06.596	121649	N	1	0	
08:07.236	121809	N	1	0	
08:07.872	121968	N	1	0	
08:08.512	122128	N	1	0	
08:09.164	122291	N	1	0	
08:09.820	122455	N	1	0	
08:10.488	122622	N	1	0	
08:11.160	122790	N	1	0	
08:11.824	122956	N	1	0	
08:12.496	123124	N	1	0	
08:13.164	123291	N	1	0	
08:13.824	123456	N	1	0	
08:14.476	123619	N	1	0	
08:15.124	123781	N	1	0	
08:15.772	123943	N	1	0	
08:16.424	124106	N	1	0	
08:17.064	124266	N	1	0	
08:17.704	124426	N	1	0	
08:18.352	124588	N	1	0	
08:19.000	124750	N	1	0	
08:19.636	124909	N	1	0	
08:20.160	125040	N	1	0	
08:20.844	125211	N	1	0	
08:21.496	125374	N	1	0	
08:21.816	125454	N	1	0	
08:22.208	125552	N	1	0	
08:22.844	125711	N	1	0	
08:23.476	125869	N	1	0	
08:24.116	126029	N	1	0	
08:24.760	126190	N	1	0	
08:25.400	126350	N	1	0	
08:26.036	126509	N	1	0	
08:26.688	126672	N	1	0	
08:27.340	126835	N	1	0	
08:27.996	126999	N	1	0	
08:28.648	127162	N	1	0	
08:29.300	127325	N	1	0	
08:29.932	127483	N	1	0	
08:30.572	127643	N	1	0	
08:31.212	127803	N	1	0	
08:31.852	127963	N	1	0	
08:32.500	128125	N	1	0	
08:33.152	128288	N	1	0	
08:33.808	128452	N	1	0	
08:34.460	128615	N	1	0	
08:35.128	128782	N	1	0	
08:35.792	128948	N	1	0	
08:36.456	129114	N	1	0	
08:37.120	129280	N	1	0	
08:37.784	129446	N	1	0	
08:38.456	129614	N	1	0	
08:39.120	129780	N	1	0	
08:39.788	129947	N	1	0	
08:40.360	130090	|	1	0	
08:41.136	130284	N	1	0	
08:41.800	130450	|	1	0	
08:42.792	130698	|	1	0	
08:43.656	130914	N	1	0	
08:44.024	131006	|	1	0	
08:44.744	131186	N	1	0	
08:45.116	131279	N	1	0	
08:45.768	131442	|	1	0	
08:46.108	131527	|	1	0	
08:47.128	131782	|	1	0	
08:47.808	131952	N	1	0	
08:48.004	132001	|	1	0	
08:48.484	132121	N	1	0	
08:49.180	132295	N	1	0	
08:49.876	132469	N	1	0	
08:50.560	132640	N	1	0	
08:51.248	132812	N	1	0	
08:51.928	132982	N	1	0	
08:52.604	133151	N	1	0	
08:53.264	133316	N	1	0	
08:53.924	133481	N	1	0	
08:54.584	133646	N	1	0	
08:55.236	133809	N	1	0	
08:55.788	133947	N	1	0	
08:56.416	134104	N	1	0	
08:57.176	134294	N	1	0	
08:57.416	134354	N	1	0	
08:57.820	134455	N	1	0	
08:58.460	134615	N	1	0	
08:59.100	134775	N	1	0	
08:59.744	134936	N	1	0	
09:00.388	135097	N	1	0	
09:01.028	135257	N	1	0	
09:01.664	135416	N	1	0	
09:01.868	135467	N	1	0	
09:02.304	135576	N	1	0	
09:02.940	135735	N	1	0	
09:03.476	135869	N	1	0	
09:03.960	135990	N	1	0	
09:04.208	136052	N	1	0	
09:04.564	136141	N	1	0	
09:05.364	136341	N	1	0	
09:05.804	136451	N	1	0	
09:06.096	136524	N	1	0	
09:06.608	136652	N	1	0	
09:07.248	136812	N	1	0	
09:07.892	136973	N	1	0	
09:08.520	137130	N	1	0	
09:09.160	137290	N	1	0	
09:09.444	137361	|	1	0	
09:10.432	137608	|	1	0	
09:11.064	137766	|	1	0	
09:12.968	138242	N	1	0	
09:13.228	138307	N	1	0	
09:13.516	138379	|	1	0	
09:13.972	138493	|	1	0	
09:14.884	138721	N	1	0	
09:15.480	138870	N	1	0	
09:15.720	138930	|	1	0	
09:16.804	139201	N	1	0	
09:17.168	139292	N	1	0	
09:17.448	139362	N	1	0	
09:17.716	139429	N	1	0	
09:18.088	139522	|	1	0	
09:18.752	139688	N	1	0	
09:19.416	139854	N	1	0	
09:19.744	139936	|	1	0	
09:20.144	140036	N	1	0	
09:20.504	140126	N	1	0	
09:20.732	140183	N	1	0	
09:21.800	140450	N	1	0	
09:22.088	140522	N	1	0	
09:22.756	140689	N	1	0	
09:23.188	140797	|	1	0	
09:24.080	141020	N	1	0	
09:24.732	141183	N	1	0	
09:25.392	141348	N	1	0	
09:26.052	141513	N	1	0	
09:26.704	141676	N	1	0	
09:27.360	141840	N	1	0	
09:28.028	142007	N	1	0	
09:28.472	142118	N	1	0	
