Time	Sample	Type	chan	num	Aux
03:15.676	48919	N	1	0	
03:16.328	49082	N	1	0	
03:16.976	49244	N	1	0	
03:17.620	49405	N	1	0	
03:18.184	49546	N	1	0	
03:18.896	49724	N	1	0	
03:19.540	49885	N	1	0	
03:20.180	50045	N	1	0	
03:20.828	50207	N	1	0	
03:21.488	50372	N	1	0	
03:22.140	50535	N	1	0	
03:22.804	50701	N	1	0	
03:23.472	50868	N	1	0	
03:24.136	51034	N	1	0	
03:24.792	51198	N	1	0	
03:25.456	51364	N	1	0	
03:26.068	51517	N	1	0	
03:26.792	51698	N	1	0	
03:27.452	51863	N	1	0	
03:28.068	52017	N	1	0	
03:28.780	52195	N	1	0	
03:29.440	52360	N	1	0	
03:30.104	52526	N	1	0	
03:30.772	52693	N	1	0	
03:31.428	52857	N	1	0	
03:32.088	53022	N	1	0	
03:32.744	53186	N	1	0	
03:33.396	53349	N	1	0	
03:34.040	53510	N	1	0	
03:34.704	53676	N	1	0	
03:35.352	53838	N	1	0	
03:36.000	54000	N	1	0	
03:36.660	54165	N	1	0	
03:37.316	54329	N	1	0	
03:37.976	54494	N	1	0	
03:38.636	54659	N	1	0	
03:39.296	54824	N	1	0	
03:39.968	54992	N	1	0	
03:40.628	55157	N	1	0	
03:41.288	55322	N	1	0	
03:41.944	55486	N	1	0	
03:42.544	55636	N	1	0	
03:43.248	55812	N	1	0	
03:43.900	55975	N	1	0	
03:44.544	56136	N	1	0	
03:45.192	56298	N	1	0	
03:45.844	56461	N	1	0	
03:46.484	56621	N	1	0	
03:47.132	56783	N	1	0	
03:47.704	56926	N	1	0	
03:48.432	57108	N	1	0	
03:49.084	57271	|	1	0	
03:49.736	57434	N	1	0	
03:50.392	57598	N	1	0	
03:51.044	57761	N	1	0	
03:51.280	57820	N	1	0	
03:51.700	57925	N	1	0	
03:52.352	58088	N	1	0	
03:52.996	58249	N	1	0	
03:53.512	58378	N	1	0	
03:54.292	58573	N	1	0	
03:54.924	58731	N	1	0	
03:55.560	58890	N	1	0	
03:56.056	59014	N	1	0	
03:56.820	59205	N	1	0	
03:57.444	59361	N	1	0	
03:58.072	59518	N	1	0	
03:58.704	59676	N	1	0	
03:59.332	59833	N	1	0	
03:59.968	59992	N	1	0	
04:00.608	60152	N	1	0	
04:01.244	60311	N	1	0	
04:01.892	60473	N	1	0	
04:02.544	60636	N	1	0	
04:03.216	60804	N	1	0	
04:03.884	60971	N	1	0	
04:04.568	61142	N	1	0	
04:05.272	61318	N	1	0	
04:05.976	61494	N	1	0	
04:06.688	61672	N	1	0	
04:07.400	61850	N	1	0	
04:08.104	62026	N	1	0	
04:08.792	62198	N	1	0	
04:09.484	62371	N	1	0	
04:10.144	62536	N	1	0	
04:10.852	62713	N	1	0	
04:11.528	62882	N	1	0	
04:12.112	63028	N	1	0	
04:12.868	63217	N	1	0	
04:13.524	63381	N	1	0	
04:14.104	63526	N	1	0	
04:14.816	63704	N	1	0	
04:15.464	63866	N	1	0	
04:16.056	64014	N	1	0	
04:16.740	64185	N	1	0	
04:17.388	64347	N	1	0	
04:17.948	64487	N	1	0	
04:18.692	64673	N	1	0	
04:19.344	64836	N	1	0	
04:20.000	65000	N	1	0	
04:20.664	65166	N	1	0	
04:21.308	65327	N	1	0	
04:21.960	65490	N	1	0	
04:22.404	65601	N	1	0	
04:23.224	65806	N	1	0	
04:23.860	65965	N	1	0	
04:24.496	66124	N	1	0	
04:25.140	66285	N	1	0	
04:25.780	66445	N	1	0	
04:26.348	66587	N	1	0	
04:27.048	66762	N	1	0	
04:27.684	66921	N	1	0	
04:28.316	67079	N	1	0	
04:28.948	67237	N	1	0	
04:29.580	67395	N	1	0	
04:30.152	67538	N	1	0	
04:30.900	67725	N	1	0	
04:31.572	67893	N	1	0	
04:32.152	68038	N	1	0	
04:32.892	68223	N	1	0	
04:33.552	68388	N	1	0	
04:34.204	68551	N	1	0	
04:34.852	68713	N	1	0	
04:35.496	68874	N	1	0	
04:36.120	69030	N	1	0	
04:36.768	69192	N	1	0	
04:37.404	69351	N	1	0	
04:38.036	69509	N	1	0	
04:38.664	69666	N	1	0	
04:39.292	69823	N	1	0	
04:39.880	69970	N	1	0	
04:40.544	70136	N	1	0	
04:41.168	70292	N	1	0	
04:41.748	70437	N	1	0	
04:42.424	70606	N	1	0	
04:43.048	70762	N	1	0	
04:43.680	70920	N	1	0	
04:44.312	71078	N	1	0	
04:44.948	71237	N	1	0	
04:45.520	71380	N	1	0	
04:46.240	71560	N	1	0	
04:46.888	71722	N	1	0	
04:47.532	71883	N	1	0	
04:48.180	72045	N	1	0	
04:48.828	72207	N	1	0	
04:49.432	72358	N	1	0	
04:50.112	72528	N	1	0	
04:50.756	72689	N	1	0	
04:51.320	72830	N	1	0	
04:52.028	73007	N	1	0	
04:52.668	73167	N	1	0	
04:53.304	73326	N	1	0	
04:53.940	73485	N	1	0	
04:54.576	73644	N	1	0	
04:55.172	73793	N	1	0	
04:55.852	73963	N	1	0	
04:56.492	74123	N	1	0	
04:57.128	74282	N	1	0	
04:57.764	74441	N	1	0	
04:58.400	74600	N	1	0	
04:59.024	74756	N	1	0	
04:59.668	74917	N	1	0	
05:00.296	75074	N	1	0	
05:00.924	75231	N	1	0	
05:01.552	75388	N	1	0	
05:02.192	75548	N	1	0	
05:02.752	75688	N	1	0	
05:03.468	75867	N	1	0	
05:04.104	76026	N	1	0	
05:04.752	76188	N	1	0	
05:05.404	76351	N	1	0	
05:05.840	76460	N	1	0	
05:06.660	76665	N	1	0	
05:07.320	76830	N	1	0	
05:07.968	76992	N	1	0	
05:08.608	77152	N	1	0	
05:09.252	77313	N	1	0	
05:09.888	77472	N	1	0	
05:10.528	77632	N	1	0	
05:11.156	77789	N	1	0	
05:11.788	77947	N	1	0	
05:12.344	78086	N	1	0	
05:13.040	78260	N	1	0	
05:13.664	78416	N	1	0	
05:14.284	78571	N	1	0	
05:14.904	78726	N	1	0	
05:15.516	78879	N	1	0	
05:16.128	79032	N	1	0	
05:16.736	79184	N	1	0	
05:17.344	79336	N	1	0	
05:17.928	79482	N	1	0	
05:18.548	79637	N	1	0	
05:19.152	79788	N	1	0	
05:19.748	79937	N	1	0	
05:20.348	80087	N	1	0	
05:20.944	80236	N	1	0	
05:21.544	80386	N	1	0	
05:22.140	80535	N	1	0	
05:22.736	80684	N	1	0	
05:23.340	80835	N	1	0	
05:23.944	80986	N	1	0	
05:24.544	81136	N	1	0	
05:25.144	81286	N	1	0	
05:25.752	81438	N	1	0	
05:26.356	81589	N	1	0	
05:26.960	81740	N	1	0	
05:27.564	81891	N	1	0	
05:28.172	82043	N	1	0	
05:28.772	82193	N	1	0	
05:29.376	82344	N	1	0	
05:29.980	82495	N	1	0	
05:30.436	82609	N	1	0	
05:31.172	82793	N	1	0	
05:31.776	82944	N	1	0	
05:32.060	83015	|	1	0	
05:32.972	83243	N	1	0	
05:33.572	83393	N	1	0	
05:34.076	83519	N	1	0	
05:34.768	83692	N	1	0	
05:35.160	83790	N	1	0	
05:35.660	83915	|	1	0	
05:36.540	84135	N	1	0	
05:37.144	84286	N	1	0	
05:37.732	84433	N	1	0	
05:38.356	84589	N	1	0	
05:38.964	84741	N	1	0	
05:39.380	84845	|	1	0	
05:40.188	85047	N	1	0	
05:40.796	85199	N	1	0	
05:41.256	85314	|	1	0	
05:42.020	85505	N	1	0	
05:42.628	85657	N	1	0	
05:43.220	85805	N	1	0	
05:43.824	85956	N	1	0	
05:44.456	86114	N	1	0	
05:44.952	86238	N	1	0	
05:45.684	86421	N	1	0	
05:46.296	86574	N	1	0	
05:46.888	86722	N	1	0	
05:47.472	86868	N	1	0	
05:48.140	87035	N	1	0	
05:48.580	87145	|	1	0	
05:49.356	87339	N	1	0	
05:49.988	87497	N	1	0	
05:50.608	87652	N	1	0	
05:51.156	87789	N	1	0	
05:51.844	87961	N	1	0	
05:52.260	88065	|	1	0	
05:53.080	88270	N	1	0	
05:53.696	88424	N	1	0	
05:54.076	88519	|	1	0	
05:54.900	88725	N	1	0	
05:55.552	88888	N	1	0	
05:56.164	89041	N	1	0	
05:56.788	89197	N	1	0	
05:57.412	89353	N	1	0	
05:58.016	89504	N	1	0	
05:58.636	89659	N	1	0	
05:59.208	89802	N	1	0	
05:59.544	89886	N	1	0	
05:59.852	89963	N	1	0	
06:00.464	90116	N	1	0	
06:01.068	90267	N	1	0	
06:01.680	90420	N	1	0	
06:02.284	90571	N	1	0	
06:02.888	90722	N	1	0	
06:03.180	90795	|	1	0	
06:04.092	91023	N	1	0	
06:04.692	91173	N	1	0	
06:05.096	91274	N	1	0	
06:05.860	91465	N	1	0	
06:06.456	91614	N	1	0	
06:06.940	91735	|	1	0	
06:07.644	91911	N	1	0	
06:08.216	92054	N	1	0	
06:08.652	92163	|	1	0	
06:09.420	92355	N	1	0	
06:09.800	92450	N	1	0	
06:10.568	92642	N	1	0	
06:11.168	92792	N	1	0	
06:11.768	92942	N	1	0	
06:12.368	93092	N	1	0	
06:12.980	93245	N	1	0	
06:13.584	93396	N	1	0	
06:14.200	93550	N	1	0	
06:14.808	93702	N	1	0	
06:15.416	93854	N	1	0	
06:16.036	94009	N	1	0	
06:16.448	94112	N	1	0	
06:17.232	94308	N	1	0	
06:17.840	94460	N	1	0	
06:18.436	94609	N	1	0	
06:19.048	94762	N	1	0	
06:19.656	94914	N	1	0	
06:20.252	95063	N	1	0	
06:20.852	95213	N	1	0	
06:21.460	95365	N	1	0	
06:22.068	95517	N	1	0	
06:22.668	95667	N	1	0	
06:23.272	95818	N	1	0	
06:23.876	95969	N	1	0	
06:24.484	96121	N	1	0	
06:25.096	96274	N	1	0	
06:25.704	96426	N	1	0	
06:26.308	96577	N	1	0	
06:26.916	96729	N	1	0	
06:27.520	96880	N	1	0	
06:28.120	97030	N	1	0	
06:28.728	97182	N	1	0	
06:29.328	97332	N	1	0	
06:29.928	97482	N	1	0	
06:30.532	97633	N	1	0	
06:31.120	97780	N	1	0	
06:31.736	97934	N	1	0	
06:32.344	98086	N	1	0	
06:32.952	98238	N	1	0	
06:33.556	98389	N	1	0	
06:33.928	98482	N	1	0	
06:34.708	98677	N	1	0	
06:35.308	98827	N	1	0	
06:35.908	98977	N	1	0	
06:36.508	99127	N	1	0	
06:37.096	99274	N	1	0	
06:37.704	99426	N	1	0	
06:38.296	99574	N	1	0	
06:38.892	99723	N	1	0	
06:39.484	99871	N	1	0	
06:40.076	100019	N	1	0	
06:40.668	100167	N	1	0	
06:41.264	100316	N	1	0	
06:41.860	100465	N	1	0	
06:42.456	100614	N	1	0	
06:43.056	100764	N	1	0	
06:43.432	100858	N	1	0	
06:44.216	101054	N	1	0	
06:44.812	101203	N	1	0	
06:45.412	101353	N	1	0	
06:46.012	101503	N	1	0	
06:46.608	101652	N	1	0	
06:47.208	101802	N	1	0	
06:47.620	101905	N	1	0	
06:48.260	102065	N	1	0	
06:49.016	102254	N	1	0	
06:49.632	102408	N	1	0	
06:50.244	102561	N	1	0	
06:50.856	102714	N	1	0	
06:51.272	102818	N	1	0	
06:51.828	102957	N	1	0	
06:52.620	103155	N	1	0	
06:53.216	103304	N	1	0	
06:53.844	103461	N	1	0	
06:54.428	103607	N	1	0	
06:55.064	103766	N	1	0	
06:55.568	103892	N	1	0	
06:56.324	104081	N	1	0	
06:56.912	104228	N	1	0	
06:57.152	104288	N	1	0	
06:57.552	104388	N	1	0	
06:58.180	104545	N	1	0	
06:58.432	104608	N	1	0	
06:59.232	104808	N	1	0	
07:00.008	105002	N	1	0	
07:00.640	105160	N	1	0	
07:01.228	105307	N	1	0	
07:01.896	105474	N	1	0	
07:02.516	105629	N	1	0	
07:02.996	105749	N	1	0	
07:03.688	105922	N	1	0	
07:04.424	106106	N	1	0	
07:05.060	106265	N	1	0	
07:05.624	106406	N	1	0	
07:06.364	106591	N	1	0	
07:07.004	106751	N	1	0	
07:07.640	106910	N	1	0	
07:08.284	107071	N	1	0	
07:08.920	107230	N	1	0	
07:09.560	107390	N	1	0	
07:10.172	107543	N	1	0	
07:10.660	107665	|	1	0	
07:11.496	107874	N	1	0	
07:12.144	108036	N	1	0	
07:12.788	108197	N	1	0	
07:13.436	108359	N	1	0	
07:14.036	108509	N	1	0	
07:14.696	108674	N	1	0	
07:15.324	108831	N	1	0	
07:15.892	108973	N	1	0	
07:16.536	109134	N	1	0	
07:17.148	109287	N	1	0	
07:17.688	109422	N	1	0	
07:18.336	109584	N	1	0	
07:18.924	109731	N	1	0	
07:19.512	109878	N	1	0	
07:20.096	110024	N	1	0	
07:20.696	110174	N	1	0	
07:21.292	110323	N	1	0	
07:21.644	110411	N	1	0	
07:21.888	110472	N	1	0	
07:22.496	110624	N	1	0	
07:23.112	110778	N	1	0	
07:23.396	110849	|	1	0	
07:24.360	111090	N	1	0	
07:25.000	111250	N	1	0	
07:25.660	111415	N	1	0	
07:26.052	111513	N	1	0	
07:26.900	111725	N	1	0	
07:27.540	111885	N	1	0	
07:28.184	112046	N	1	0	
07:28.828	112207	N	1	0	
07:29.472	112368	N	1	0	
07:30.100	112525	N	1	0	
07:30.740	112685	N	1	0	
07:31.380	112845	N	1	0	
07:32.020	113005	N	1	0	
07:32.660	113165	N	1	0	
07:33.048	113262	N	1	0	
07:33.884	113471	N	1	0	
07:34.532	113633	N	1	0	
07:35.168	113792	N	1	0	
07:35.800	113950	N	1	0	
07:36.440	114110	N	1	0	
07:37.076	114269	N	1	0	
07:37.624	114406	N	1	0	
07:38.344	114586	N	1	0	
07:38.988	114747	N	1	0	
07:39.628	114907	N	1	0	
07:40.256	115064	N	1	0	
07:40.892	115223	N	1	0	
07:41.484	115371	N	1	0	
07:42.180	115545	N	1	0	
07:42.820	115705	N	1	0	
